File,for loops,while loops,do-while loops,total loops,total nodes
thirdparty/harfbuzz/src/hb-shape.c,0,2,0,2,987
modules/godot_physics_3d/godot_body_direct_state_3d.c,3,0,4,7,21494
scene/gui/tree.c,67,48,146,261,1034431
editor/multi_node_edit.c,8,6,23,37,47448
editor/plugins/shader_editor_plugin.c,24,37,50,111,145984
editor/debugger/debug_adapter/debug_adapter_protocol.c,23,69,101,193,235188
scene/resources/2d/skeleton/skeleton_modification_2d_lookat.c,5,1,10,16,74752
servers/rendering/shader_preprocessor.c,6,33,81,120,149250
thirdparty/libwebp/src/dsp/upsampling_sse2.c,7,0,14,21,86990
thirdparty/libwebp/src/dsp/filters.c,0,1,13,14,2159
core/debugger/engine_debugger.c,3,13,45,61,57726
thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleTransmission.c,0,0,1,1,5189
thirdparty/icu4c/common/ucharstrie.c,0,4,9,13,6296
scene/3d/audio_stream_player_3d.c,5,8,47,60,208962
thirdparty/glslang/glslang/MachineIndependent/preprocessor/Pp.c,11,20,86,117,102074
thirdparty/thorvg/src/common/tvgStr.c,0,3,4,7,2724
scene/2d/sprite_2d.c,5,2,13,20,112024
scene/main/canvas_item.c,11,24,112,147,665412
thirdparty/astcenc/astcenc_block_sizes.c,6,3,44,53,14381
thirdparty/jolt_physics/Jolt/Physics/Collision/BroadPhase/BroadPhaseQuadTree.c,3,20,52,75,22649
modules/gltf/extensions/physics/gltf_physics_body.c,5,0,9,14,116770
thirdparty/zstd/decompress/huf_decompress.c,35,2,102,139,91229
modules/gdscript/gdscript_tokenizer_buffer.c,6,18,97,121,75674
thirdparty/icu4c/i18n/uspoof_impl.c,1,6,5,12,17475
editor/editor_log.c,19,16,45,80,100713
core/error/error_macros.c,0,1,1,2,510
thirdparty/freetype/src/sfnt/sfnt.c,14,44,141,199,142960
modules/godot_physics_3d/godot_space_3d.c,10,17,61,88,82807
modules/fbx/editor/editor_scene_importer_fbx2gltf.c,8,10,34,52,55617
thirdparty/zlib/deflate.c,2,8,18,28,35348
thirdparty/mbedtls/library/ssl_tls12_server.c,5,5,11,21,27789
scene/resources/3d/sky_material.c,7,3,9,19,131919
editor/plugins/animation_blend_space_1d_editor.c,15,33,81,129,135420
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/TaperedCylinderShape.c,0,3,6,9,29229
modules/minimp3/audio_stream_mp3.c,18,10,90,118,171639
editor/editor_translation_parser.c,8,11,39,58,74324
modules/bcdec/image_decompress_bcdec.c,0,1,35,36,27398
thirdparty/mbedtls/library/psa_util.c,0,0,2,2,3172
thirdparty/mbedtls/library/psa_crypto_aead.c,2,0,0,2,3812
scene/gui/popup_menu.c,18,27,95,140,587975
thirdparty/rvo2/rvo2_3d/KdTree3d.c,2,0,8,10,5564
scene/resources/bit_map.c,6,13,54,73,155660
modules/openxr/editor/openxr_binding_modifiers_dialog.c,11,5,12,28,59542
modules/godot_physics_2d/godot_collision_solver_2d_sat.c,0,2,6,8,5650
servers/audio/effects/audio_effect_eq.c,9,8,29,46,74985
editor/debugger/editor_file_server.c,9,5,33,47,57527
servers/rendering/renderer_rd/storage_rd/light_storage.c,5,40,138,183,223510
thirdparty/libpng/pngerror.c,0,1,16,17,7660
scene/3d/physics/shape_cast_3d.c,11,9,26,46,227033
scene/gui/base_button.c,10,10,27,47,162429
servers/navigation_server_2d.c,12,7,40,59,366262
platform/web/export/export.c,0,0,3,3,11433
editor/plugins/voxel_gi_editor_plugin.c,8,4,14,26,44185
thirdparty/glslang/glslang/MachineIndependent/PoolAlloc.c,0,3,3,6,3676
modules/gltf/structures/gltf_animation.c,4,0,17,21,63713
thirdparty/harfbuzz/src/hb-paint-extents.c,0,0,4,4,13531
thirdparty/manifold/src/boolean3.c,3,18,38,59,34869
editor/export/editor_export_preset.c,7,17,68,92,169797
modules/csg/editor/csg_gizmos.c,15,2,7,24,70758
modules/jolt_physics/shapes/jolt_height_map_shape_3d.c,1,3,17,21,17033
servers/rendering/renderer_rd/effects/fsr.c,0,4,18,22,25830
scene/2d/physics/static_body_2d.c,13,4,20,37,86340
modules/camera/buffer_decoder.c,1,0,8,9,18570
modules/noise/fastnoise_lite.c,5,18,39,62,224762
modules/interactive_music/audio_stream_playlist.c,13,9,41,63,103474
servers/audio/audio_stream.c,19,16,56,91,347916
editor/plugins/gizmos/shape_cast_3d_gizmo_plugin.c,5,0,6,11,18504
thirdparty/pcre2/src/pcre2_convert_16.c,0,4,17,21,11223
thirdparty/mbedtls/library/bignum_core.c,6,3,30,39,10275
modules/jolt_physics/jolt_physics_server_3d.c,3,9,41,53,160298
servers/rendering/rendering_device_driver.c,1,6,28,35,44003
scene/animation/tween.c,10,6,31,47,308813
core/io/resource_loader.c,13,43,150,206,261085
platform/linuxbsd/freedesktop_portal_desktop.c,4,13,57,74,79138
servers/rendering/storage/render_scene_data.c,3,2,22,27,101074
scene/2d/physics/physical_bone_2d.c,8,2,19,29,72552
modules/godot_physics_3d/godot_broad_phase_3d_bvh.c,7,11,51,69,82586
platform/android/export/export_plugin.c,22,24,143,189,443233
core/input/input_map.c,5,15,75,95,187461
editor/plugins/tiles/tile_atlas_view.c,10,27,68,105,118880
scene/3d/voxelizer.c,6,14,82,102,103571
editor/themes/editor_color_map.c,0,2,12,14,44579
thirdparty/freetype/src/base/ftstroke.c,1,1,15,17,21561
modules/regex/regex.c,4,6,54,64,151243
thirdparty/pcre2/src/pcre2_error_32.c,0,0,3,3,384
thirdparty/libwebp/src/dsp/rescaler.c,0,1,9,10,3304
scene/2d/navigation_region_2d.c,11,7,37,55,169446
thirdparty/icu4c/common/umutablecptrie.c,3,41,67,111,33880
modules/mbedtls/tls_context_mbedtls.c,6,0,8,14,32423
editor/plugins/gizmos/particles_3d_emission_shape_gizmo_plugin.c,7,6,8,21,38237
thirdparty/openxr/src/common/object_info.c,6,8,22,36,33565
editor/plugins/gizmos/gpu_particles_collision_3d_gizmo_plugin.c,7,2,12,21,43029
servers/audio/effects/audio_effect_pitch_shift.c,8,0,27,35,83920
thirdparty/libwebp/src/dsp/upsampling.c,0,1,14,15,32274
thirdparty/pcre2/src/pcre2_substitute_16.c,0,1,9,10,10156
editor/import/3d/post_import_plugin_skeleton_rest_fixer.c,11,26,58,95,128703
editor/debugger/debug_adapter/debug_adapter_server.c,4,0,6,10,22236
thirdparty/glslang/glslang/MachineIndependent/glslang_tab.c,23,9,66,98,427885
thirdparty/harfbuzz/src/hb-blob.c,0,3,6,9,6142
modules/godot_physics_2d/godot_shape_2d.c,11,22,59,92,78090
thirdparty/brotli/dec/huffman.c,2,0,14,16,4351
modules/raycast/raycast_occlusion_cull.c,3,20,83,106,112043
thirdparty/astcenc/astcenc_entry.c,3,3,12,18,23648
thirdparty/glslang/glslang/MachineIndependent/attribute.c,1,2,4,7,13755
editor/import/resource_importer_imagefont.c,8,1,15,24,65817
thirdparty/zlib/uncompr.c,0,0,1,1,693
scene/2d/gpu_particles_2d.c,5,6,21,32,234275
thirdparty/harfbuzz/src/hb-ot-shaper-myanmar.c,2,3,40,45,12757
scene/2d/physics/character_body_2d.c,10,6,22,38,202105
editoreditor_node.c,104,166,424,694,909630
thirdparty/wslay/wslay_event.c,0,9,4,13,15070
scene/2d/physics/kinematic_collision_2d.c,0,2,16,18,48615
thirdparty/icu4c/common/uinvchar.c,0,4,9,13,4643
scene/3d/visual_instance_3d.c,6,9,33,48,236543
core/math/math_funcs.c,2,0,3,5,1853
scene/resources/3d/mesh_library.c,37,35,36,108,220699
modules/godot_physics_3d/godot_collision_object_3d.c,1,6,11,18,14430
thirdparty/libktx/lib/dfdutils/colourspaces.c,0,0,2,2,575
thirdparty/icu4c/common/localeprioritylist.c,1,5,4,10,7727
thirdparty/glslang/glslang/MachineIndependent/SymbolTable.c,43,19,85,147,184055
thirdparty/manifold/src/impl.c,15,40,91,146,100264
thirdparty/jolt_physics/Jolt/Physics/Body/MassProperties.c,0,1,12,13,9549
thirdparty/embree/kernels/common/scene.c,1,29,26,56,56082
thirdparty/icu4c/common/pluralmap.c,0,0,2,2,3609
thirdparty/libvorbis/sharedbook.c,5,4,10,19,5954
scene/resources/3d/world_boundary_shape_3d.c,5,0,12,17,39851
thirdparty/pcre2/src/pcre2_substring_32.c,0,2,7,9,4476
thirdparty/jolt_physics/Jolt/Physics/Character/CharacterVirtual.c,18,17,28,63,102605
thirdparty/mbedtls/library/ssl_cache.c,0,2,4,6,2468
core/io/marshalls.c,4,8,290,302,121404
platform/linuxbsd/x11/display_server_x11.c,42,77,181,300,338861
thirdparty/icu4c/i18n/ucln_in.c,0,0,1,1,201
thirdparty/mbedtls/library/ssl_msg.c,5,4,20,29,49494
scene/3d/mesh_instance_3d.c,21,8,58,87,227268
core/string/translation_po.c,12,26,61,99,105032
scene/resources/2d/navigation_mesh_source_geometry_data_2d.c,10,10,54,74,120173
editor/plugins/lightmap_gi_editor_plugin.c,3,2,8,13,32906
thirdparty/libvorbis/block.c,3,9,19,31,14369
thirdparty/libogg/framing.c,2,3,11,16,10755
thirdparty/libvorbis/vorbisfile.c,2,9,36,47,19104
scene/resources/2d/tile_set.c,117,237,708,1062,1751213
editor/import/3d/post_import_plugin_skeleton_track_organizer.c,4,7,27,38,36854
scene/2d/remote_transform_2d.c,5,4,20,29,66592
core/string/translation_server.c,3,18,72,93,209345
thirdparty/jolt_physics/Jolt/Physics/Constraints/DistanceConstraint.c,0,0,1,1,31967
thirdparty/embree/common/sys/filename.c,0,28,16,44,15273
drivers/png/png_driver_common.c,2,0,0,2,5964
thirdparty/icu4c/common/rbbisetb.c,1,8,9,18,7093
editor/plugins/text_shader_editor.c,37,41,112,190,241221
modules/gltf/gltf_state.c,19,40,76,135,477521
thirdparty/libwebp/src/mux/muxread.c,1,0,5,6,7169
editor/debugger/editor_visual_profiler.c,14,18,38,70,107834
thirdparty/mbedtls/library/debug.c,2,3,4,9,5230
servers/rendering/renderer_rd/storage_rd/particles_storage.c,7,29,113,149,195538
scene/resources/3d/skin.c,5,1,23,29,105290
thirdparty/jolt_physics/Jolt/Physics/Constraints/SliderConstraint.c,0,0,4,4,75325
servers/rendering/renderer_rd/renderer_compositor_rd.c,0,7,23,30,42561
scene/resources/2d/circle_shape_2d.c,5,1,9,15,38727
modules/jolt_physics/spaces/jolt_physics_direct_space_state_3d.c,8,8,49,65,110191
thirdparty/icu4c/common/uvectr32.c,0,4,12,16,6236
modules/noise/editor/noise_editor_plugin.c,12,2,17,31,56151
modules/jolt_physics/joints/jolt_joint_3d.c,0,0,1,1,9946
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/StaticCompoundShape.c,17,10,31,58,142876
core/io/xml_parser.c,5,5,37,47,120245
thirdparty/jolt_physics/Jolt/Physics/Constraints/PathConstraintPathHermite.c,0,1,2,3,7691
scene/resources/3d/fog_material.c,5,0,18,23,62930
core/string/fuzzy_search.c,3,13,56,72,64212
main/performance.c,2,7,33,42,102353
thirdparty/etcpak/ProcessRGB.c,3,18,85,106,100523
servers/rendering/renderer_rd/storage_rd/mesh_storage.c,6,40,110,156,198424
thirdparty/manifold/src/properties.c,6,8,52,66,48650
core/io/ip_address.c,0,2,5,7,8702
thirdparty/libktx/lib/memstream.c,0,0,1,1,2382
thirdparty/icu4c/common/uvector.c,0,9,9,18,10942
modules/ogg/ogg_packet_sequence.c,8,7,28,43,89084
core/math/transform_3d.c,0,0,1,1,16765
modules/gltf/register_types.c,21,8,35,64,126041
editor/editor_settings_dialog.c,14,38,76,128,163639
uitval/core/core_constants.c,1,8,29,38,530572
uitval/servers/extensions/physics_server_3d_extension.c,13,28,100,141,1339057
uitval/platform/linuxbsd/x11/key_mapping_x11.c,0,11,35,46,172990
thirdparty/icu4c/common/rbbirb.c,0,3,2,5,5304
scene/3d/physical_bone_simulator_3d.c,8,8,17,33,60626
editor/plugins/gizmos/voxel_gi_gizmo_plugin.c,7,0,11,18,37350
modules/text_server_adv/script_iterator.c,1,0,4,5,4262
scene/3d/importer_mesh_instance_3d.c,0,1,5,6,97183
thirdparty/harfbuzz/src/hb-face.c,1,23,71,95,75524
editor/plugins/skeleton_ik_3d_editor_plugin.c,3,2,4,9,17468
scene/3d/node_3d.c,9,5,24,38,256357
modules/upnp/upnp_device_miniupnp.c,4,0,5,9,22072
scene/resources/3d/height_map_shape_3d.c,5,1,29,35,87146
core/io/file_access_encrypted.c,4,0,6,10,25628
thirdparty/jolt_physics/Jolt/Physics/Body/BodyCreationSettings.c,7,7,16,30,31843
thirdparty/libpng/pngread.c,10,9,43,62,35053
core/crypto/aes_context.c,3,0,16,19,55067
modules/godot_physics_2d/godot_body_direct_state_2d.c,3,0,4,7,18180
scene/main/node.c,74,70,175,319,747851
scene/resources/2d/skeleton/skeleton_modification_2d_ccdik.c,5,3,25,33,127085
editor/editor_about.c,20,11,19,50,86270
thirdparty/libwebp/src/utils/utils.c,0,0,2,2,901
editor/export/macho.c,0,1,13,14,24217
thirdparty/msdfgen/core/MSDFErrorCorrection.c,0,2,42,44,68707
editor/debugger/editor_debugger_node.c,17,47,64,128,184259
editor/gui/scene_tree_editor.c,25,63,113,201,305281
editor/plugins/parallax_background_editor_plugin.c,10,2,12,24,42965
thirdparty/cvtt/ConvectionKernels_S3TC.c,1,5,105,111,104186
thirdparty/mbedtls/library/cipher.c,2,0,13,15,11710
thirdparty/graphite/src/gr_segment.c,0,1,5,6,4416
editor/plugins/gizmos/physics_bone_3d_gizmo_plugin.c,5,0,6,11,19519
core/variant/variant_construct.c,0,27,135,162,559564
thirdparty/harfbuzz/src/hb-ot-var.c,1,3,24,28,27337
thirdparty/icu4c/common/unistr.c,4,3,12,19,47366
editor/history_dock.c,13,15,26,54,67562
scene/3d/physics/physics_body_3d.c,9,1,25,35,88199
thirdparty/basis_universal/encoder/basisu_resample_filters.c,0,0,3,3,3608
scene/2d/physics/ray_cast_2d.c,4,4,15,23,118396
drivers/png/image_loader_png.c,4,0,4,8,17900
thirdparty/icu4c/common/locid.c,0,13,16,29,57052
editor/plugins/tiles/tile_map_layer_editor.c,88,116,309,513,529302
thirdparty/icu4c/common/bytestrieiterator.c,0,0,2,2,9447
thirdparty/wslay/wslay_frame.c,0,0,5,5,7697
thirdparty/embree/common/sys/thread.c,4,1,11,16,17527
modules/godot_physics_2d/godot_body_2d.c,0,1,24,25,28439
thirdparty/icu4c/common/utrie2_builder.c,4,7,41,52,18375
editor/plugins/gizmos/reflection_probe_gizmo_plugin.c,7,0,12,19,40566
thirdparty/harfbuzz/src/hb-buffer-serialize.c,0,0,4,4,9250
editor/plugins/gizmos/lightmap_probe_gizmo_plugin.c,5,3,8,16,23888
modules/gltf/structures/gltf_texture_sampler.c,0,0,9,9,22998
servers/text_server.c,9,17,189,215,1054015
editor/plugins/physical_bone_3d_editor_plugin.c,9,2,5,16,34918
editor/plugins/game_view_plugin.c,20,31,56,107,158781
scene/3d/lightmap_gi.c,33,28,105,166,476934
thirdparty/libpng/pngtrans.c,0,0,17,17,6139
scene/resources/3d/primitive_meshes.c,25,28,109,162,575163
thirdparty/enet/compress.c,0,4,9,13,10921
editor/plugins/gizmos/lightmap_gi_gizmo_plugin.c,10,4,19,33,52873
core/string/ustring.c,4,74,217,295,222598
thirdparty/basis_universal/encoder/basisu_bc7enc.c,5,14,106,125,46914
thirdparty/icu4c/common/filterednormalizer2.c,0,2,5,7,8002
thirdparty/thorvg/src/renderer/sw_engine/tvgSwShape.c,0,0,5,5,7183
scene/resources/label_settings.c,0,2,9,11,77404
thirdparty/glslang/glslang/MachineIndependent/Versions.c,5,4,32,41,124080
scene/2d/physics/joints/joint_2d.c,5,5,19,29,73589
editor/plugins/control_editor_plugin.c,39,40,93,172,218021
platform/android/export/gradle_export_util.c,0,0,7,7,9838
thirdparty/thorvg/src/loaders/jpg/tvgJpgd.c,11,19,98,128,141243
modules/betsy/image_compress_betsy.c,7,42,103,152,152387
thirdparty/embree/kernels/common/geometry.c,0,1,4,5,9327
thirdparty/harfbuzz/src/hb-ot-font.c,19,83,229,331,288932
scene/3d/navigation_region_3d.c,8,8,32,48,163848
modules/lightmapper_rd/register_types.c,0,0,2,2,18166
servers/audio/effects/audio_effect_amplify.c,8,0,13,21,46954
thirdparty/embree/kernels/common/scene_triangle_mesh.c,1,8,34,43,42575
editor/editor_feature_profile.c,35,50,130,215,265696
scene/resources/compositor.c,6,5,29,40,92694
modules/gdscript/language_server/gdscript_text_document.c,9,9,36,54,148050
core/io/resource.c,11,14,65,90,173327
thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitter.c,0,2,2,4,2090
editor/plugins/plugin_config_dialog.c,16,4,13,33,74314
core/io/zip_io.c,0,0,2,2,5252
drivers/gles3/storage/material_storage.c,6,122,312,440,406969
core/object/class_db.c,21,137,436,594,418060
editor/editor_translation.c,0,4,16,20,33445
scene/3d/look_at_modifier_3d.c,5,2,8,15,191734
modules/minimp3/register_types.c,0,0,3,3,10446
core/io/plist.c,7,5,34,46,75277
modules/godot_physics_2d/godot_joints_2d.c,1,0,1,2,24991
thirdparty/manifold/src/csg_tree.c,9,31,67,107,136291
thirdparty/mbedtls/library/gcm.c,8,0,16,24,11581
modules/gltf/extensions/gltf_light.c,5,1,8,14,98246
thirdparty/astcenc/astcenc_image.c,0,1,14,15,12120
thirdparty/glslang/SPIRV/disassemble.c,3,1,18,22,28049
modules/jolt_physics/jolt_project_settings.c,0,0,26,26,37287
scene/animation/animation_blend_space_2d.c,8,15,63,86,217747
thirdparty/libwebp/src/dsp/alpha_processing_sse2.c,1,2,21,24,22319
editor/plugins/style_box_editor_plugin.c,13,4,14,31,49839
thirdparty/libpng/pngset.c,3,4,9,16,16880
thirdparty/jolt_physics/Jolt/Physics/SoftBody/SoftBodyMotionProperties.c,21,17,51,89,73813
editor/plugins/node_3d_editor_plugin.c,52,126,365,543,895030
thirdparty/harfbuzz/src/hb-ot-shaper-thai.c,2,0,17,19,8309
servers/rendering/renderer_rd/storage_rd/render_scene_data_rd.c,5,0,10,15,20244
scene/2d/skeleton_2d.c,7,8,52,67,169491
editor/plugins/multimesh_editor_plugin.c,14,11,26,51,86651
editor/plugins/animation_player_editor_plugin.c,21,38,80,139,291259
thirdparty/embree/common/sys/alloc.c,0,3,1,4,6627
modules/godot_physics_3d/gjk_epa.c,0,2,18,20,35779
drivers/vulkan/rendering_device_driver_vulkan.c,68,61,307,436,358172
modules/minimp3/resource_importer_mp3.c,4,1,7,12,31353
thirdparty/basis_universal/encoder/basisu_resampler.c,0,2,28,30,9892
scene/main/shader_globals_override.c,5,8,29,42,46662
thirdparty/icu4c/common/uresbund.c,24,10,23,57,48933
modules/jolt_physics/shapes/jolt_shape_instance_3d.c,0,0,2,2,2948
core/io/missing_resource.c,4,3,26,33,61814
thirdparty/icu4c/common/propname.c,0,1,13,14,5253
modules/gltf/structures/gltf_buffer_view.c,0,0,10,10,52986
drivers/unix/net_socket_unix.c,6,2,7,15,26647
scene/gui/container.c,5,4,19,28,63978
thirdparty/libktx/lib/dfdutils/queries.c,0,1,3,4,1026
modules/openxr/extensions/platform/openxr_opengl_extension.c,1,1,12,14,24577
modules/multiplayer/register_types.c,5,0,11,16,37281
editor/plugins/light_occluder_2d_editor_plugin.c,12,0,1,13,33647
thirdparty/miniupnpc/src/receivedata.c,0,0,1,1,456
servers/rendering/instance_uniforms.c,4,29,62,95,44341
servers/debugger/servers_debugger.c,10,33,84,127,104252
