bestandsnaam,voor_origineel,voor_kol2,voor_kol3,voor_kol4,voor_kol5,na_origineel,na_kol2,na_kol3,na_kol4,na_kol5
file,File,for loops,while loops,do-while loops,total,File,for loops,while loops,do-while loops,total
recordlentest-bin-recordlentest.c,,recordlentest-bin-recordlentest.c,,recordlentest-bin-recordlentest.c,,recordlentest-bin-recordlentest.c,,recordlentest-bin-recordlentest.c,,recordlentest-bin-recordlentest.c,,../samples/decompilations/rerolled/test recordlentest-bin-recordlentest.c,0,0,0,0
cksum-b2sum.c,,cksum-b2sum.c,,cksum-b2sum.c,,cksum-b2sum.c,,cksum-b2sum.c,,cksum-b2sum.c,,../samples/decompilations/rerolled/src blake2 cksum-b2sum.c,0,0,0,0
multiplayer_debugger.linuxbsd.editor.x86_64.c,,multiplayer_debugger.linuxbsd.editor.x86_64.c,,multiplayer_debugger.linuxbsd.editor.x86_64.c,,multiplayer_debugger.linuxbsd.editor.x86_64.c,,multiplayer_debugger.linuxbsd.editor.x86_64.c,,multiplayer_debugger.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules multiplayer multiplayer_debugger.linuxbsd.editor.x86_64.c,13,12,40,65
decoder-test-bin-fuzz_rand.c,,decoder-test-bin-fuzz_rand.c,,decoder-test-bin-fuzz_rand.c,,decoder-test-bin-fuzz_rand.c,,decoder-test-bin-fuzz_rand.c,,decoder-test-bin-fuzz_rand.c,,../samples/decompilations/rerolled/fuzz decoder-test-bin-fuzz_rand.c,0,0,0,0
libtestutil-lib-driver.c,,libtestutil-lib-driver.c,,libtestutil-lib-driver.c,,libtestutil-lib-driver.c,,libtestutil-lib-driver.c,,libtestutil-lib-driver.c,,../samples/decompilations/rerolled/test testutil libtestutil-lib-driver.c,0,0,0,0
ffc_internal_test-bin-ffc_internal_test.c,,ffc_internal_test-bin-ffc_internal_test.c,,ffc_internal_test-bin-ffc_internal_test.c,,ffc_internal_test-bin-ffc_internal_test.c,,ffc_internal_test-bin-ffc_internal_test.c,,ffc_internal_test-bin-ffc_internal_test.c,,../samples/decompilations/rerolled/test ffc_internal_test-bin-ffc_internal_test.c,0,0,0,0
libcrypto-lib-t_x509.c,,libcrypto-lib-t_x509.c,,libcrypto-lib-t_x509.c,,libcrypto-lib-t_x509.c,,libcrypto-lib-t_x509.c,,libcrypto-lib-t_x509.c,,../samples/decompilations/rerolled/crypto x509 libcrypto-lib-t_x509.c,0,0,0,0
libdefault-lib-kmac_prov.c,,libdefault-lib-kmac_prov.c,,libdefault-lib-kmac_prov.c,,libdefault-lib-kmac_prov.c,,libdefault-lib-kmac_prov.c,,libdefault-lib-kmac_prov.c,,../samples/decompilations/rerolled/providers implementations macs libdefault-lib-kmac_prov.c,0,0,0,0
libcrypto-shlib-dsa_asn1.c,,libcrypto-shlib-dsa_asn1.c,,libcrypto-shlib-dsa_asn1.c,,libcrypto-shlib-dsa_asn1.c,,libcrypto-shlib-dsa_asn1.c,,libcrypto-shlib-dsa_asn1.c,,../samples/decompilations/rerolled/crypto dsa libcrypto-shlib-dsa_asn1.c,0,0,0,0
libcrypto-shlib-ec_pmeth.c,,libcrypto-shlib-ec_pmeth.c,,libcrypto-shlib-ec_pmeth.c,,libcrypto-shlib-ec_pmeth.c,,libcrypto-shlib-ec_pmeth.c,,libcrypto-shlib-ec_pmeth.c,,../samples/decompilations/rerolled/crypto ec libcrypto-shlib-ec_pmeth.c,0,0,0,0
ustrenum.linuxbsd.editor.x86_64.c,,ustrenum.linuxbsd.editor.x86_64.c,,ustrenum.linuxbsd.editor.x86_64.c,,ustrenum.linuxbsd.editor.x86_64.c,,ustrenum.linuxbsd.editor.x86_64.c,,ustrenum.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty icu4c common ustrenum.linuxbsd.editor.x86_64.c,4,0,0,4
libcoreutils_a-fprintftime.c,,libcoreutils_a-fprintftime.c,,libcoreutils_a-fprintftime.c,,libcoreutils_a-fprintftime.c,,libcoreutils_a-fprintftime.c,,libcoreutils_a-fprintftime.c,,../samples/decompilations/rerolled/lib libcoreutils_a-fprintftime.c,0,0,0,0
libssl-shlib-ssl_cert_comp.c,,libssl-shlib-ssl_cert_comp.c,,libssl-shlib-ssl_cert_comp.c,,libssl-shlib-ssl_cert_comp.c,,libssl-shlib-ssl_cert_comp.c,,libssl-shlib-ssl_cert_comp.c,,../samples/decompilations/rerolled/ssl libssl-shlib-ssl_cert_comp.c,0,0,0,0
libcrypto-lib-p_seal.c,,libcrypto-lib-p_seal.c,,libcrypto-lib-p_seal.c,,libcrypto-lib-p_seal.c,,libcrypto-lib-p_seal.c,,libcrypto-lib-p_seal.c,,../samples/decompilations/rerolled/crypto evp libcrypto-lib-p_seal.c,0,0,0,0
libcrypto-lib-c_cfb64.c,,libcrypto-lib-c_cfb64.c,,libcrypto-lib-c_cfb64.c,,libcrypto-lib-c_cfb64.c,,libcrypto-lib-c_cfb64.c,,libcrypto-lib-c_cfb64.c,,../samples/decompilations/rerolled/crypto cast libcrypto-lib-c_cfb64.c,0,0,0,0
translation.linuxbsd.editor.x86_64.c,,translation.linuxbsd.editor.x86_64.c,,translation.linuxbsd.editor.x86_64.c,,translation.linuxbsd.editor.x86_64.c,,translation.linuxbsd.editor.x86_64.c,,translation.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/core string translation.linuxbsd.editor.x86_64.c,4,10,44,58
afalgtest-bin-afalgtest.c,,afalgtest-bin-afalgtest.c,,afalgtest-bin-afalgtest.c,,afalgtest-bin-afalgtest.c,,afalgtest-bin-afalgtest.c,,afalgtest-bin-afalgtest.c,,../samples/decompilations/rerolled/test afalgtest-bin-afalgtest.c,0,0,0,0
buildtest_c_cast-bin-buildtest_cast.c,,buildtest_c_cast-bin-buildtest_cast.c,,buildtest_c_cast-bin-buildtest_cast.c,,buildtest_c_cast-bin-buildtest_cast.c,,buildtest_c_cast-bin-buildtest_cast.c,,buildtest_c_cast-bin-buildtest_cast.c,,../samples/decompilations/rerolled/test buildtest_c_cast-bin-buildtest_cast.c,0,0,0,0
dictbe.linuxbsd.editor.x86_64.c,,dictbe.linuxbsd.editor.x86_64.c,,dictbe.linuxbsd.editor.x86_64.c,,dictbe.linuxbsd.editor.x86_64.c,,dictbe.linuxbsd.editor.x86_64.c,,dictbe.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty icu4c common dictbe.linuxbsd.editor.x86_64.c,10,16,40,66
godot_body_3d.linuxbsd.editor.x86_64.c,,godot_body_3d.linuxbsd.editor.x86_64.c,,godot_body_3d.linuxbsd.editor.x86_64.c,,godot_body_3d.linuxbsd.editor.x86_64.c,,godot_body_3d.linuxbsd.editor.x86_64.c,,godot_body_3d.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules godot_physics_3d godot_body_3d.linuxbsd.editor.x86_64.c,4,1,24,29
libssl-shlib-quic_trace.c,,libssl-shlib-quic_trace.c,,libssl-shlib-quic_trace.c,,libssl-shlib-quic_trace.c,,libssl-shlib-quic_trace.c,,libssl-shlib-quic_trace.c,,../samples/decompilations/rerolled/ssl quic libssl-shlib-quic_trace.c,1,0,9,10
libdefault-lib-ml_kem_kem.c,,libdefault-lib-ml_kem_kem.c,,libdefault-lib-ml_kem_kem.c,,libdefault-lib-ml_kem_kem.c,,libdefault-lib-ml_kem_kem.c,,libdefault-lib-ml_kem_kem.c,,../samples/decompilations/rerolled/providers implementations kem libdefault-lib-ml_kem_kem.c,0,0,0,0
clipper.engine.linuxbsd.editor.x86_64.c,,clipper.engine.linuxbsd.editor.x86_64.c,,clipper.engine.linuxbsd.editor.x86_64.c,,clipper.engine.linuxbsd.editor.x86_64.c,,clipper.engine.linuxbsd.editor.x86_64.c,,clipper.engine.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty clipper2 src clipper.engine.linuxbsd.editor.x86_64.c,27,94,206,327
animation_track_editor.linuxbsd.editor.x86_64.c,,animation_track_editor.linuxbsd.editor.x86_64.c,,animation_track_editor.linuxbsd.editor.x86_64.c,,animation_track_editor.linuxbsd.editor.x86_64.c,,animation_track_editor.linuxbsd.editor.x86_64.c,,animation_track_editor.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/editor animation_track_editor.linuxbsd.editor.x86_64.c,80,139,549,768
libcoreutils_a-xdectoumax.c,,libcoreutils_a-xdectoumax.c,,libcoreutils_a-xdectoumax.c,,libcoreutils_a-xdectoumax.c,,libcoreutils_a-xdectoumax.c,,libcoreutils_a-xdectoumax.c,,../samples/decompilations/rerolled/lib libcoreutils_a-xdectoumax.c,0,0,0,0
cksum-cksum.c,,cksum-cksum.c,,cksum-cksum.c,,cksum-cksum.c,,cksum-cksum.c,,cksum-cksum.c,,../samples/decompilations/rerolled/src cksum-cksum.c,0,0,0,0
openxr_composition_layer_quad.linuxbsd.editor.x86_64.c,,openxr_composition_layer_quad.linuxbsd.editor.x86_64.c,,openxr_composition_layer_quad.linuxbsd.editor.x86_64.c,,openxr_composition_layer_quad.linuxbsd.editor.x86_64.c,,openxr_composition_layer_quad.linuxbsd.editor.x86_64.c,,openxr_composition_layer_quad.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules openxr scene openxr_composition_layer_quad.linuxbsd.editor.x86_64.c,12,2,6,20
endecoder_legacy_test-bin-endecoder_legacy_test.c,,endecoder_legacy_test-bin-endecoder_legacy_test.c,,endecoder_legacy_test-bin-endecoder_legacy_test.c,,endecoder_legacy_test-bin-endecoder_legacy_test.c,,endecoder_legacy_test-bin-endecoder_legacy_test.c,,endecoder_legacy_test-bin-endecoder_legacy_test.c,,../samples/decompilations/rerolled/test endecoder_legacy_test-bin-endecoder_legacy_test.c,0,0,0,0
ucnvdisp.linuxbsd.editor.x86_64.c,,ucnvdisp.linuxbsd.editor.x86_64.c,,ucnvdisp.linuxbsd.editor.x86_64.c,,ucnvdisp.linuxbsd.editor.x86_64.c,,ucnvdisp.linuxbsd.editor.x86_64.c,,ucnvdisp.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty icu4c common ucnvdisp.linuxbsd.editor.x86_64.c,0,0,0,0
segment.linuxbsd.editor.x86_64.c,,segment.linuxbsd.editor.x86_64.c,,segment.linuxbsd.editor.x86_64.c,,segment.linuxbsd.editor.x86_64.c,,segment.linuxbsd.editor.x86_64.c,,segment.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty graphite src Segment.linuxbsd.editor.x86_64.c,7,3,23,33
parallax_background.linuxbsd.editor.x86_64.c,,parallax_background.linuxbsd.editor.x86_64.c,,parallax_background.linuxbsd.editor.x86_64.c,,parallax_background.linuxbsd.editor.x86_64.c,,parallax_background.linuxbsd.editor.x86_64.c,,parallax_background.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/scene 2d parallax_background.linuxbsd.editor.x86_64.c,5,1,19,25
libcrypto-lib-c_allc.c,,libcrypto-lib-c_allc.c,,libcrypto-lib-c_allc.c,,libcrypto-lib-c_allc.c,,libcrypto-lib-c_allc.c,,libcrypto-lib-c_allc.c,,../samples/decompilations/rerolled/crypto evp libcrypto-lib-c_allc.c,0,0,0,0
libcrypto-lib-dsa_ameth.c,,libcrypto-lib-dsa_ameth.c,,libcrypto-lib-dsa_ameth.c,,libcrypto-lib-dsa_ameth.c,,libcrypto-lib-dsa_ameth.c,,libcrypto-lib-dsa_ameth.c,,../samples/decompilations/rerolled/crypto dsa libcrypto-lib-dsa_ameth.c,0,0,0,0
libcoreutils_a-randperm.c,,libcoreutils_a-randperm.c,,libcoreutils_a-randperm.c,,libcoreutils_a-randperm.c,,libcoreutils_a-randperm.c,,libcoreutils_a-randperm.c,,../samples/decompilations/rerolled/lib libcoreutils_a-randperm.c,0,0,0,0
instance_placeholder.linuxbsd.editor.x86_64.c,,instance_placeholder.linuxbsd.editor.x86_64.c,,instance_placeholder.linuxbsd.editor.x86_64.c,,instance_placeholder.linuxbsd.editor.x86_64.c,,instance_placeholder.linuxbsd.editor.x86_64.c,,instance_placeholder.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/scene main instance_placeholder.linuxbsd.editor.x86_64.c,12,3,16,31
libcrypto-lib-ofb64ede.c,,libcrypto-lib-ofb64ede.c,,libcrypto-lib-ofb64ede.c,,libcrypto-lib-ofb64ede.c,,libcrypto-lib-ofb64ede.c,,libcrypto-lib-ofb64ede.c,,../samples/decompilations/rerolled/crypto des libcrypto-lib-ofb64ede.c,2,0,1,3
motionproperties.linuxbsd.editor.x86_64.c,,motionproperties.linuxbsd.editor.x86_64.c,,motionproperties.linuxbsd.editor.x86_64.c,,motionproperties.linuxbsd.editor.x86_64.c,,motionproperties.linuxbsd.editor.x86_64.c,,motionproperties.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Physics Body MotionProperties.linuxbsd.editor.x86_64.c,3,0,0,3
libcrypto-lib-cms_lib.c,,libcrypto-lib-cms_lib.c,,libcrypto-lib-cms_lib.c,,libcrypto-lib-cms_lib.c,,libcrypto-lib-cms_lib.c,,libcrypto-lib-cms_lib.c,,../samples/decompilations/rerolled/crypto cms libcrypto-lib-cms_lib.c,0,0,0,0
poly1305_internal_test-bin-poly1305_internal_test.c,,poly1305_internal_test-bin-poly1305_internal_test.c,,poly1305_internal_test-bin-poly1305_internal_test.c,,poly1305_internal_test-bin-poly1305_internal_test.c,,poly1305_internal_test-bin-poly1305_internal_test.c,,poly1305_internal_test-bin-poly1305_internal_test.c,,../samples/decompilations/rerolled/test poly1305_internal_test-bin-poly1305_internal_test.c,0,0,0,0
libcoreutils_a-copy-acl.c,,libcoreutils_a-copy-acl.c,,libcoreutils_a-copy-acl.c,,libcoreutils_a-copy-acl.c,,libcoreutils_a-copy-acl.c,,libcoreutils_a-copy-acl.c,,../samples/decompilations/rerolled/lib libcoreutils_a-copy-acl.c,0,0,0,0
random_utils.linuxbsd.editor.x86_64.c,,random_utils.linuxbsd.editor.x86_64.c,,random_utils.linuxbsd.editor.x86_64.c,,random_utils.linuxbsd.editor.x86_64.c,,random_utils.linuxbsd.editor.x86_64.c,,random_utils.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty libwebp src utils random_utils.linuxbsd.editor.x86_64.c,0,0,0,0
bio_addr_test-bin-bio_addr_test.c,,bio_addr_test-bin-bio_addr_test.c,,bio_addr_test-bin-bio_addr_test.c,,bio_addr_test-bin-bio_addr_test.c,,bio_addr_test-bin-bio_addr_test.c,,bio_addr_test-bin-bio_addr_test.c,,../samples/decompilations/rerolled/test bio_addr_test-bin-bio_addr_test.c,0,0,0,0
libcrypto-lib-x_x509.c,,libcrypto-lib-x_x509.c,,libcrypto-lib-x_x509.c,,libcrypto-lib-x_x509.c,,libcrypto-lib-x_x509.c,,libcrypto-lib-x_x509.c,,../samples/decompilations/rerolled/crypto x509 libcrypto-lib-x_x509.c,0,0,0,0
x509_crl.linuxbsd.editor.x86_64.c,,x509_crl.linuxbsd.editor.x86_64.c,,x509_crl.linuxbsd.editor.x86_64.c,,x509_crl.linuxbsd.editor.x86_64.c,,x509_crl.linuxbsd.editor.x86_64.c,,x509_crl.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty mbedtls library x509_crl.linuxbsd.editor.x86_64.c,0,0,0,0
filter_sse2_intrinsics.linuxbsd.editor.x86_64.c,,filter_sse2_intrinsics.linuxbsd.editor.x86_64.c,,filter_sse2_intrinsics.linuxbsd.editor.x86_64.c,,filter_sse2_intrinsics.linuxbsd.editor.x86_64.c,,filter_sse2_intrinsics.linuxbsd.editor.x86_64.c,,filter_sse2_intrinsics.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty libpng intel filter_sse2_intrinsics.linuxbsd.editor.x86_64.c,4,0,6,10
openxr_eye_gaze_interaction.linuxbsd.editor.x86_64.c,,openxr_eye_gaze_interaction.linuxbsd.editor.x86_64.c,,openxr_eye_gaze_interaction.linuxbsd.editor.x86_64.c,,openxr_eye_gaze_interaction.linuxbsd.editor.x86_64.c,,openxr_eye_gaze_interaction.linuxbsd.editor.x86_64.c,,openxr_eye_gaze_interaction.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules openxr extensions openxr_eye_gaze_interaction.linuxbsd.editor.x86_64.c,0,0,0,0
ures_cnv.linuxbsd.editor.x86_64.c,,ures_cnv.linuxbsd.editor.x86_64.c,,ures_cnv.linuxbsd.editor.x86_64.c,,ures_cnv.linuxbsd.editor.x86_64.c,,ures_cnv.linuxbsd.editor.x86_64.c,,ures_cnv.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty icu4c common ures_cnv.linuxbsd.editor.x86_64.c,0,0,0,0
panel_container.linuxbsd.editor.x86_64.c,,panel_container.linuxbsd.editor.x86_64.c,,panel_container.linuxbsd.editor.x86_64.c,,panel_container.linuxbsd.editor.x86_64.c,,panel_container.linuxbsd.editor.x86_64.c,,panel_container.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/scene gui panel_container.linuxbsd.editor.x86_64.c,9,2,7,18
unistr_titlecase_brkiter.linuxbsd.editor.x86_64.c,,unistr_titlecase_brkiter.linuxbsd.editor.x86_64.c,,unistr_titlecase_brkiter.linuxbsd.editor.x86_64.c,,unistr_titlecase_brkiter.linuxbsd.editor.x86_64.c,,unistr_titlecase_brkiter.linuxbsd.editor.x86_64.c,,unistr_titlecase_brkiter.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty icu4c common unistr_titlecase_brkiter.linuxbsd.editor.x86_64.c,0,0,0,0
libcrypto-lib-pvkfmt.c,,libcrypto-lib-pvkfmt.c,,libcrypto-lib-pvkfmt.c,,libcrypto-lib-pvkfmt.c,,libcrypto-lib-pvkfmt.c,,libcrypto-lib-pvkfmt.c,,../samples/decompilations/rerolled/crypto pem libcrypto-lib-pvkfmt.c,3,0,0,3
libcrypto-shlib-rsa_sp800_56b_gen.c,,libcrypto-shlib-rsa_sp800_56b_gen.c,,libcrypto-shlib-rsa_sp800_56b_gen.c,,libcrypto-shlib-rsa_sp800_56b_gen.c,,libcrypto-shlib-rsa_sp800_56b_gen.c,,libcrypto-shlib-rsa_sp800_56b_gen.c,,../samples/decompilations/rerolled/crypto rsa libcrypto-shlib-rsa_sp800_56b_gen.c,0,0,0,0
libssl-lib-quic_txp.c,,libssl-lib-quic_txp.c,,libssl-lib-quic_txp.c,,libssl-lib-quic_txp.c,,libssl-lib-quic_txp.c,,libssl-lib-quic_txp.c,,../samples/decompilations/rerolled/ssl quic libssl-lib-quic_txp.c,5,1,13,19
libcommon-lib-der_ml_dsa_gen.c,,libcommon-lib-der_ml_dsa_gen.c,,libcommon-lib-der_ml_dsa_gen.c,,libcommon-lib-der_ml_dsa_gen.c,,libcommon-lib-der_ml_dsa_gen.c,,libcommon-lib-der_ml_dsa_gen.c,,../samples/decompilations/rerolled/providers common der libcommon-lib-der_ml_dsa_gen.c,0,0,0,0
libcrypto-shlib-tasn_dec.c,,libcrypto-shlib-tasn_dec.c,,libcrypto-shlib-tasn_dec.c,,libcrypto-shlib-tasn_dec.c,,libcrypto-shlib-tasn_dec.c,,libcrypto-shlib-tasn_dec.c,,../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-tasn_dec.c,0,0,0,0
libcoreutils_a-utimens.c,,libcoreutils_a-utimens.c,,libcoreutils_a-utimens.c,,libcoreutils_a-utimens.c,,libcoreutils_a-utimens.c,,libcoreutils_a-utimens.c,,../samples/decompilations/rerolled/lib libcoreutils_a-utimens.c,0,0,0,0
libcoreutils_a-fd-safer-flag.c,,libcoreutils_a-fd-safer-flag.c,,libcoreutils_a-fd-safer-flag.c,,libcoreutils_a-fd-safer-flag.c,,libcoreutils_a-fd-safer-flag.c,,libcoreutils_a-fd-safer-flag.c,,../samples/decompilations/rerolled/lib libcoreutils_a-fd-safer-flag.c,0,0,0,0
libcrypto-lib-kdf_lib.c,,libcrypto-lib-kdf_lib.c,,libcrypto-lib-kdf_lib.c,,libcrypto-lib-kdf_lib.c,,libcrypto-lib-kdf_lib.c,,libcrypto-lib-kdf_lib.c,,../samples/decompilations/rerolled/crypto evp libcrypto-lib-kdf_lib.c,5,0,0,5
envelope.linuxbsd.editor.x86_64.c,,envelope.linuxbsd.editor.x86_64.c,,envelope.linuxbsd.editor.x86_64.c,,envelope.linuxbsd.editor.x86_64.c,,envelope.linuxbsd.editor.x86_64.c,,envelope.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty libvorbis envelope.linuxbsd.editor.x86_64.c,0,0,0,0
libcrypto-shlib-sm3.c,,libcrypto-shlib-sm3.c,,libcrypto-shlib-sm3.c,,libcrypto-shlib-sm3.c,,libcrypto-shlib-sm3.c,,libcrypto-shlib-sm3.c,,../samples/decompilations/rerolled/crypto sm3 libcrypto-shlib-sm3.c,2,0,4,6
libcrypto-lib-bn_ctx.c,,libcrypto-lib-bn_ctx.c,,libcrypto-lib-bn_ctx.c,,libcrypto-lib-bn_ctx.c,,libcrypto-lib-bn_ctx.c,,libcrypto-lib-bn_ctx.c,,../samples/decompilations/rerolled/crypto bn libcrypto-lib-bn_ctx.c,0,0,0,0
libcrypto-lib-bn_recp.c,,libcrypto-lib-bn_recp.c,,libcrypto-lib-bn_recp.c,,libcrypto-lib-bn_recp.c,,libcrypto-lib-bn_recp.c,,libcrypto-lib-bn_recp.c,,../samples/decompilations/rerolled/crypto bn libcrypto-lib-bn_recp.c,0,0,0,0
gdscript_editor.linuxbsd.editor.x86_64.c,,gdscript_editor.linuxbsd.editor.x86_64.c,,gdscript_editor.linuxbsd.editor.x86_64.c,,gdscript_editor.linuxbsd.editor.x86_64.c,,gdscript_editor.linuxbsd.editor.x86_64.c,,gdscript_editor.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/modules gdscript gdscript_editor.linuxbsd.editor.x86_64.c,17,29,109,155
buildtest_c_ec-bin-buildtest_ec.c,,buildtest_c_ec-bin-buildtest_ec.c,,buildtest_c_ec-bin-buildtest_ec.c,,buildtest_c_ec-bin-buildtest_ec.c,,buildtest_c_ec-bin-buildtest_ec.c,,buildtest_c_ec-bin-buildtest_ec.c,,../samples/decompilations/rerolled/test buildtest_c_ec-bin-buildtest_ec.c,0,0,0,0
libcrypto-lib-xts128gb.c,,libcrypto-lib-xts128gb.c,,libcrypto-lib-xts128gb.c,,libcrypto-lib-xts128gb.c,,libcrypto-lib-xts128gb.c,,libcrypto-lib-xts128gb.c,,../samples/decompilations/rerolled/crypto modes libcrypto-lib-xts128gb.c,0,0,0,0
frame_enc.linuxbsd.editor.x86_64.c,,frame_enc.linuxbsd.editor.x86_64.c,,frame_enc.linuxbsd.editor.x86_64.c,,frame_enc.linuxbsd.editor.x86_64.c,,frame_enc.linuxbsd.editor.x86_64.c,,frame_enc.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty libwebp src enc frame_enc.linuxbsd.editor.x86_64.c,0,0,0,0
idct.linuxbsd.editor.x86_64.c,,idct.linuxbsd.editor.x86_64.c,,idct.linuxbsd.editor.x86_64.c,,idct.linuxbsd.editor.x86_64.c,,idct.linuxbsd.editor.x86_64.c,,idct.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty libtheora idct.linuxbsd.editor.x86_64.c,0,0,0,0
libcoreutils_a-openat-safer.c,,libcoreutils_a-openat-safer.c,,libcoreutils_a-openat-safer.c,,libcoreutils_a-openat-safer.c,,libcoreutils_a-openat-safer.c,,libcoreutils_a-openat-safer.c,,../samples/decompilations/rerolled/lib libcoreutils_a-openat-safer.c,0,0,0,0
ssl_test-bin-ssl_test.c,,ssl_test-bin-ssl_test.c,,ssl_test-bin-ssl_test.c,,ssl_test-bin-ssl_test.c,,ssl_test-bin-ssl_test.c,,ssl_test-bin-ssl_test.c,,../samples/decompilations/rerolled/test ssl_test-bin-ssl_test.c,0,0,0,0
midi_driver.linuxbsd.editor.x86_64.c,,midi_driver.linuxbsd.editor.x86_64.c,,midi_driver.linuxbsd.editor.x86_64.c,,midi_driver.linuxbsd.editor.x86_64.c,,midi_driver.linuxbsd.editor.x86_64.c,,midi_driver.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/core os midi_driver.linuxbsd.editor.x86_64.c,0,0,0,0
tvgswimage.linuxbsd.editor.x86_64.c,,tvgswimage.linuxbsd.editor.x86_64.c,,tvgswimage.linuxbsd.editor.x86_64.c,,tvgswimage.linuxbsd.editor.x86_64.c,,tvgswimage.linuxbsd.editor.x86_64.c,,tvgswimage.linuxbsd.editor.x86_64.c,,../samples/decompilations/rerolled/thirdparty thorvg src renderer sw_engine tvgSwImage.linuxbsd.editor.x86_64.c,0,0,0,0
libcrypto-shlib-mac_meth.c,,libcrypto-shlib-mac_meth.c,,libcrypto-shlib-mac_meth.c,,libcrypto-shlib-mac_meth.c,,libcrypto-shlib-mac_meth.c,,libcrypto-shlib-mac_meth.c,,../samples/decompilations/rerolled/crypto evp libcrypto-shlib-mac_meth.c,5,0,1,6
ml-kem-test-bin-ml-kem.c,,ml-kem-test-bin-ml-kem.c,,ml-kem-test-bin-ml-kem.c,,ml-kem-test-bin-ml-kem.c,,ml-kem-test-bin-ml-kem.c,,ml-kem-test-bin-ml-kem.c,,../samples/decompilations/rerolled/fuzz ml-kem-test-bin-ml-kem.c,0,0,0,0
libcrypto-shlib-bss_fd.c,,libcrypto-shlib-bss_fd.c,,libcrypto-shlib-bss_fd.c,,libcrypto-shlib-bss_fd.c,,libcrypto-shlib-bss_fd.c,,libcrypto-shlib-bss_fd.c,,../samples/decompilations/rerolled/crypto bio libcrypto-shlib-bss_fd.c,0,0,0,0
libcrypto-lib-err_all.c,,libcrypto-lib-err_all.c,,libcrypto-lib-err_all.c,,libcrypto-lib-err_all.c,,libcrypto-lib-err_all.c,,libcrypto-lib-err_all.c,,../samples/decompilations/rerolled/crypto err libcrypto-lib-err_all.c,0,0,0,0
libcrypto-shlib-ossl_core_bio.c,,libcrypto-shlib-ossl_core_bio.c,,libcrypto-shlib-ossl_core_bio.c,,libcrypto-shlib-ossl_core_bio.c,,libcrypto-shlib-ossl_core_bio.c,,libcrypto-shlib-ossl_core_bio.c,,../samples/decompilations/rerolled/crypto bio libcrypto-shlib-ossl_core_bio.c,0,0,0,0
libcrypto-lib-set_key.c,,libcrypto-lib-set_key.c,,libcrypto-lib-set_key.c,,libcrypto-lib-set_key.c,,libcrypto-lib-set_key.c,,libcrypto-lib-set_key.c,,../samples/decompilations/rerolled/crypto des libcrypto-lib-set_key.c,1,0,2,3
