Repo,File,for loops,while loops,do-while loops,total
godot,thirdparty/wslay/wslay_net.c,0,0,0,0
godot,thirdparty/wslay/wslay_event.c,3,8,0,11
godot,thirdparty/wslay/wslay_queue.c,0,0,0,0
godot,thirdparty/astcenc/astcenc_entry.c,11,3,0,14
godot,thirdparty/astcenc/astcenc_weight_align.c,14,0,0,14
godot,thirdparty/astcenc/astcenc_image.c,14,0,0,14
godot,thirdparty/astcenc/astcenc_find_best_partitioning.c,27,1,1,28
godot,thirdparty/astcenc/astcenc_averages_and_directions.c,19,0,0,19
godot,thirdparty/astcenc/astcenc_integer_sequence.c,9,0,0,9
godot,thirdparty/astcenc/astcenc_diagnostic_trace.c,0,0,0,0
godot,thirdparty/astcenc/astcenc_weight_quant_xfer_tables.c,0,0,0,0
godot,thirdparty/astcenc/astcenc_percentile_tables.c,3,0,0,3
godot,thirdparty/astcenc/astcenc_partition_tables.c,14,0,0,14
godot,thirdparty/astcenc/astcenc_compress_symbolic.c,30,0,0,30
godot,thirdparty/astcenc/astcenc_ideal_endpoints_and_weights.c,41,0,0,41
godot,thirdparty/astcenc/astcenc_color_quantize.c,8,0,3,8
godot,thirdparty/astcenc/astcenc_symbolic_physical.c,23,0,0,23
godot,thirdparty/astcenc/astcenc_color_unquantize.c,0,0,0,0
godot,thirdparty/astcenc/astcenc_mathlib.c,0,0,0,0
godot,thirdparty/astcenc/astcenc_compute_variance.c,25,2,2,27
godot,thirdparty/astcenc/astcenc_quantization.c,0,0,0,0
godot,thirdparty/astcenc/astcenc_decompress_symbolic.c,12,0,0,12
godot,thirdparty/astcenc/astcenc_pick_best_endpoint_format.c,43,0,0,43
godot,thirdparty/astcenc/astcenc_block_sizes.c,50,1,0,51
godot,thirdparty/astcenc/astcenc_mathlib_softfloat.c,0,0,0,0
godot,thirdparty/thorvg/src/loaders/external_png/tvgPngLoader.c,0,0,0,0
godot,thirdparty/thorvg/src/loaders/raw/tvgRawLoader.c,0,0,0,0
godot,thirdparty/thorvg/src/loaders/jpg/tvgJpgLoader.c,0,0,0,0
godot,thirdparty/thorvg/src/loaders/jpg/tvgJpgd.c,75,14,7,89
godot,thirdparty/thorvg/src/loaders/external_webp/tvgWebpLoader.c,0,0,0,0
godot,thirdparty/thorvg/src/loaders/svg/tvgSvgUtil.c,0,1,0,1
godot,thirdparty/thorvg/src/loaders/svg/tvgSvgPath.c,3,2,0,5
godot,thirdparty/thorvg/src/loaders/svg/tvgSvgLoader.c,36,19,0,55
godot,thirdparty/thorvg/src/loaders/svg/tvgSvgCssStyle.c,5,0,0,5
godot,thirdparty/thorvg/src/loaders/svg/tvgXmlParser.c,14,7,1,21
godot,thirdparty/thorvg/src/loaders/svg/tvgSvgSceneBuilder.c,7,3,0,10
godot,thirdparty/thorvg/src/renderer/tvgAccessor.c,0,1,0,1
godot,thirdparty/thorvg/src/renderer/tvgCanvas.c,0,0,0,0
godot,thirdparty/thorvg/src/renderer/sw_engine/tvgSwMath.c,1,0,0,1
godot,thirdparty/thorvg/src/renderer/sw_engine/tvgSwRle.c,6,9,3,15
godot,thirdparty/thorvg/src/renderer/sw_engine/tvgSwPostEffect.c,25,0,0,25
godot,thirdparty/thorvg/src/renderer/sw_engine/tvgSwStroke.c,1,11,0,12
godot,thirdparty/thorvg/src/renderer/sw_engine/tvgSwRenderer.c,7,0,0,7
godot,thirdparty/thorvg/src/renderer/sw_engine/tvgSwShape.c,2,5,0,7
godot,thirdparty/thorvg/src/renderer/sw_engine/tvgSwFill.c,30,10,0,40
godot,thirdparty/thorvg/src/renderer/sw_engine/tvgSwMemPool.c,1,0,0,1
godot,thirdparty/thorvg/src/renderer/sw_engine/tvgSwImage.c,1,0,0,1
godot,thirdparty/thorvg/src/renderer/sw_engine/tvgSwRaster.c,96,0,0,96
godot,thirdparty/thorvg/src/renderer/tvgShape.c,1,0,0,1
godot,thirdparty/thorvg/src/renderer/tvgSwCanvas.c,0,0,0,0
godot,thirdparty/thorvg/src/renderer/tvgGlCanvas.c,0,0,0,0
godot,thirdparty/thorvg/src/renderer/tvgRender.c,0,0,0,0
godot,thirdparty/thorvg/src/renderer/tvgTaskScheduler.c,7,2,0,9
godot,thirdparty/thorvg/src/renderer/tvgSaver.c,0,0,0,0
godot,thirdparty/thorvg/src/renderer/tvgScene.c,1,0,0,1
godot,thirdparty/thorvg/src/renderer/tvgFill.c,0,0,0,0
godot,thirdparty/thorvg/src/renderer/tvgInitializer.c,0,0,0,0
godot,thirdparty/thorvg/src/renderer/tvgAnimation.c,0,0,0,0
godot,thirdparty/thorvg/src/renderer/tvgText.c,0,0,0,0
godot,thirdparty/thorvg/src/renderer/tvgPicture.c,0,0,0,0
godot,thirdparty/thorvg/src/renderer/tvgWgCanvas.c,0,0,0,0
godot,thirdparty/thorvg/src/renderer/tvgPaint.c,2,0,0,2
godot,thirdparty/thorvg/src/renderer/tvgLoader.c,2,4,0,6
godot,thirdparty/thorvg/src/common/tvgMath.c,0,1,0,1
godot,thirdparty/thorvg/src/common/tvgCompressor.c,7,3,1,10
godot,thirdparty/thorvg/src/common/tvgStr.c,3,4,0,7
godot,thirdparty/minizip/unzip.c,6,6,0,12
godot,thirdparty/minizip/ioapi.c,0,0,0,0
godot,thirdparty/minizip/zip.c,12,11,0,23
godot,thirdparty/libogg/framing.c,33,7,0,40
godot,thirdparty/libogg/bitwise.c,39,1,0,40
godot,thirdparty/zlib/adler32.c,0,4,1,4
godot,thirdparty/zlib/deflate.c,4,3,19,7
godot,thirdparty/zlib/uncompr.c,0,0,1,0
godot,thirdparty/zlib/inftrees.c,8,2,1,10
godot,thirdparty/zlib/zutil.c,2,1,2,3
godot,thirdparty/zlib/trees.c,30,8,5,38
godot,thirdparty/zlib/inffast.c,0,1,9,1
godot,thirdparty/zlib/crc32.c,21,11,0,32
godot,thirdparty/zlib/compress.c,0,0,1,0
godot,thirdparty/zlib/inflate.c,8,11,4,19
godot,thirdparty/recastnavigation/Recast/Source/RecastContour.c,38,3,0,41
godot,thirdparty/recastnavigation/Recast/Source/RecastFilter.c,11,0,0,11
godot,thirdparty/recastnavigation/Recast/Source/RecastLayers.c,33,1,0,34
godot,thirdparty/recastnavigation/Recast/Source/Recast.c,14,1,0,15
godot,thirdparty/recastnavigation/Recast/Source/RecastAssert.c,0,0,0,0
godot,thirdparty/recastnavigation/Recast/Source/RecastMesh.c,64,3,0,67
godot,thirdparty/recastnavigation/Recast/Source/RecastAlloc.c,0,0,0,0
godot,thirdparty/recastnavigation/Recast/Source/RecastArea.c,30,0,0,30
godot,thirdparty/recastnavigation/Recast/Source/RecastMeshDetail.c,50,6,0,56
godot,thirdparty/recastnavigation/Recast/Source/RecastRasterization.c,9,1,1,10
godot,thirdparty/recastnavigation/Recast/Source/RecastRegion.c,103,6,1,109
godot,thirdparty/embree/kernels/builders/primrefgen.c,7,0,0,7
godot,thirdparty/embree/kernels/geometry/primitive4.c,0,0,0,0
godot,thirdparty/embree/kernels/common/scene_triangle_mesh.c,3,0,0,3
godot,thirdparty/embree/kernels/common/geometry.c,4,0,0,4
godot,thirdparty/embree/kernels/common/state.c,3,1,1,4
godot,thirdparty/embree/kernels/common/alloc.c,6,0,0,6
godot,thirdparty/embree/kernels/common/rtcore_builder.c,8,0,0,8
godot,thirdparty/embree/kernels/common/scene.c,8,0,1,8
godot,thirdparty/embree/kernels/common/scene_verify.c,0,0,0,0
godot,thirdparty/embree/kernels/common/rtcore.c,20,0,0,20
godot,thirdparty/embree/kernels/common/acceln.c,19,0,0,19
godot,thirdparty/embree/kernels/common/stat.c,7,0,0,7
godot,thirdparty/embree/kernels/common/accelset.c,0,0,0,0
godot,thirdparty/embree/kernels/common/device.c,3,0,0,3
godot,thirdparty/embree/kernels/bvh/bvh_refit.c,4,0,0,4
godot,thirdparty/embree/kernels/bvh/bvh.c,7,1,0,8
godot,thirdparty/embree/kernels/bvh/bvh_intersector_hybrid4_bvh4.c,0,0,0,0
godot,thirdparty/embree/kernels/bvh/bvh_collider.c,7,1,0,8
godot,thirdparty/embree/kernels/bvh/bvh_statistics.c,1,0,0,1
godot,thirdparty/embree/kernels/bvh/bvh_builder_morton.c,13,0,0,13
godot,thirdparty/embree/kernels/bvh/bvh_builder_twolevel.c,9,2,0,11
godot,thirdparty/embree/kernels/bvh/bvh_intersector1.c,0,6,0,6
godot,thirdparty/embree/kernels/bvh/bvh8_factory.c,0,0,0,0
godot,thirdparty/embree/kernels/bvh/bvh_builder_sah_mb.c,20,0,0,20
godot,thirdparty/embree/kernels/bvh/bvh_intersector1_bvh4.c,0,0,0,0
godot,thirdparty/embree/kernels/bvh/bvh4_factory.c,0,0,0,0
godot,thirdparty/embree/kernels/bvh/bvh_intersector_hybrid.c,5,12,6,17
godot,thirdparty/embree/kernels/bvh/bvh_builder_sah.c,6,0,0,6
godot,thirdparty/embree/kernels/bvh/bvh_builder.c,0,0,0,0
godot,thirdparty/embree/kernels/bvh/bvh_rotate.c,2,0,0,2
godot,thirdparty/embree/kernels/bvh/bvh_builder_sah_spatial.c,1,0,0,1
godot,thirdparty/embree/common/sys/filename.c,2,2,0,4
godot,thirdparty/embree/common/sys/library.c,0,0,0,0
godot,thirdparty/embree/common/sys/sysinfo.c,1,0,0,1
godot,thirdparty/embree/common/sys/condition.c,0,0,0,0
godot,thirdparty/embree/common/sys/alloc.c,0,4,0,4
godot,thirdparty/embree/common/sys/thread.c,6,1,0,7
godot,thirdparty/embree/common/sys/estring.c,0,0,0,0
godot,thirdparty/embree/common/sys/mutex.c,0,0,0,0
godot,thirdparty/embree/common/sys/regression.c,0,0,0,0
godot,thirdparty/embree/common/sys/barrier.c,12,4,0,16
godot,thirdparty/embree/common/math/constants.c,0,0,0,0
godot,thirdparty/embree/common/lexers/tokenstream.c,3,6,0,9
godot,thirdparty/embree/common/lexers/stringstream.c,2,2,0,4
godot,thirdparty/embree/common/tasking/taskschedulerinternal.c,8,8,0,16
godot,thirdparty/embree/common/simd/sse.c,0,0,0,0
godot,thirdparty/basis_universal/transcoder/basisu_transcoder.c,580,7,1,587
godot,thirdparty/basis_universal/encoder/pvpngreader.c,49,19,0,68
godot,thirdparty/basis_universal/encoder/basisu_ssim.c,32,0,0,32
godot,thirdparty/basis_universal/encoder/basisu_bc7enc.c,110,0,0,110
godot,thirdparty/basis_universal/encoder/basisu_uastc_enc.c,155,3,0,158
godot,thirdparty/basis_universal/encoder/basisu_kernels_sse.c,0,0,0,0
godot,thirdparty/basis_universal/encoder/basisu_resample_filters.c,1,1,0,2
godot,thirdparty/basis_universal/encoder/basisu_resampler.c,25,1,0,26
godot,thirdparty/basis_universal/encoder/basisu_backend.c,84,0,0,84
godot,thirdparty/basis_universal/encoder/basisu_etc.c,49,6,1,55
godot,thirdparty/basis_universal/encoder/basisu_comp.c,107,2,0,109
godot,thirdparty/basis_universal/encoder/basisu_astc_hdr_enc.c,109,0,0,109
godot,thirdparty/basis_universal/encoder/basisu_frontend.c,204,1,0,205
godot,thirdparty/basis_universal/encoder/3rdparty/android_astc_decomp.c,42,3,0,45
godot,thirdparty/basis_universal/encoder/basisu_basis_file.c,5,0,0,5
godot,thirdparty/basis_universal/encoder/basisu_opencl.c,0,0,0,0
godot,thirdparty/basis_universal/encoder/basisu_enc.c,154,19,1,173
godot,thirdparty/basis_universal/encoder/basisu_gpu_texture.c,73,1,0,74
godot,thirdparty/basis_universal/encoder/basisu_pvrtc1_4.c,16,0,0,16
godot,thirdparty/jolt_physics/Jolt/RegisterTypes.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Renderer/DebugRenderer.c,28,0,0,28
godot,thirdparty/jolt_physics/Jolt/Renderer/DebugRendererRecorder.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Renderer/DebugRendererSimple.c,1,0,0,1
godot,thirdparty/jolt_physics/Jolt/Renderer/DebugRendererPlayback.c,2,0,0,2
godot,thirdparty/jolt_physics/Jolt/Geometry/OrientedBox.c,4,0,0,4
godot,thirdparty/jolt_physics/Jolt/Geometry/ConvexHullBuilder.c,19,1,16,20
godot,thirdparty/jolt_physics/Jolt/Geometry/ConvexHullBuilder2D.c,3,0,7,3
godot,thirdparty/jolt_physics/Jolt/Geometry/Indexify.c,13,1,0,14
godot,thirdparty/jolt_physics/Jolt/Math/Vec3.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Skeleton/Skeleton.c,2,0,0,2
godot,thirdparty/jolt_physics/Jolt/Skeleton/SkeletonMapper.c,9,0,2,9
godot,thirdparty/jolt_physics/Jolt/Skeleton/SkeletalAnimation.c,0,1,0,1
godot,thirdparty/jolt_physics/Jolt/Skeleton/SkeletonPose.c,4,0,0,4
godot,thirdparty/jolt_physics/Jolt/ObjectStream/SerializableObject.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/PhysicsScene.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/PhysicsSystem.c,38,3,2,41
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/NarrowPhaseStats.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/NarrowPhaseQuery.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/CollisionDispatch.c,2,0,0,2
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/EstimateCollisionResponse.c,4,0,0,4
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/Shape.c,1,0,0,1
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/StaticCompoundShape.c,4,3,2,7
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/SphereShape.c,1,0,0,1
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/DecoratedShape.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/OffsetCenterOfMassShape.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/EmptyShape.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/CapsuleShape.c,1,0,0,1
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/RotatedTranslatedShape.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/TaperedCylinderShape.c,6,0,0,6
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/BoxShape.c,1,0,0,1
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/PlaneShape.c,3,0,0,3
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/TaperedCapsuleShape.c,1,0,0,1
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/CompoundShape.c,2,0,0,2
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/MutableCompoundShape.c,6,0,0,6
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/ConvexHullShape.c,27,0,1,27
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/HeightFieldShape.c,76,3,3,79
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/MeshShape.c,16,0,0,16
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/ConvexShape.c,3,0,0,3
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/ScaledShape.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/TriangleShape.c,1,0,0,1
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/CylinderShape.c,2,0,0,2
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/CollisionGroup.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/PhysicsMaterialSimple.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/CastSphereVsTriangles.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/CastConvexVsTriangles.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/BroadPhase/BroadPhaseBruteForce.c,4,0,0,4
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/BroadPhase/QuadTree.c,13,3,9,16
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/BroadPhase/BroadPhase.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/BroadPhase/BroadPhaseQuadTree.c,21,4,0,25
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/GroupFilter.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/GroupFilterTable.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/CollideSphereVsTriangles.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/ManifoldBetweenTwoFaces.c,5,0,0,5
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/PhysicsMaterial.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/TransformedShape.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Collision/CollideConvexVsTriangles.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Body/Body.c,1,0,0,1
godot,thirdparty/jolt_physics/Jolt/Physics/Body/MassProperties.c,3,0,0,3
godot,thirdparty/jolt_physics/Jolt/Physics/Body/MotionProperties.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Body/BodyInterface.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Body/BodyManager.c,15,1,0,16
godot,thirdparty/jolt_physics/Jolt/Physics/Body/BodyCreationSettings.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/SoftBody/SoftBodyCreationSettings.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/SoftBody/SoftBodyShape.c,1,0,0,1
godot,thirdparty/jolt_physics/Jolt/Physics/SoftBody/SoftBodySharedSettings.c,12,1,0,13
godot,thirdparty/jolt_physics/Jolt/Physics/SoftBody/SoftBodyMotionProperties.c,13,2,0,15
godot,thirdparty/jolt_physics/Jolt/Physics/Character/CharacterBase.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Character/Character.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Character/CharacterVirtual.c,9,0,0,9
godot,thirdparty/jolt_physics/Jolt/Physics/StateRecorderImpl.c,2,0,0,2
godot,thirdparty/jolt_physics/Jolt/Physics/DeterminismLog.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/LargeIslandSplitter.c,14,0,1,14
godot,thirdparty/jolt_physics/Jolt/Physics/PhysicsUpdateContext.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/IslandBuilder.c,18,0,0,18
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/DistanceConstraint.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/MotorSettings.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/SixDOFConstraint.c,17,0,0,17
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/SwingTwistConstraint.c,6,0,0,6
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/PointConstraint.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/FixedConstraint.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/PathConstraint.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/PulleyConstraint.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/Constraint.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/TwoBodyConstraint.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/RackAndPinionConstraint.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/GearConstraint.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/ConstraintManager.c,9,0,0,9
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/ContactConstraintManager.c,18,0,1,18
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/SliderConstraint.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/HingeConstraint.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/PathConstraintPath.c,1,0,0,1
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/PathConstraintPathHermite.c,3,0,0,3
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/ConeConstraint.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Constraints/SpringSettings.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleDifferential.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleConstraint.c,5,0,0,5
godot,thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleCollisionTester.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleEngine.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleTransmission.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Vehicle/MotorcycleController.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleAntiRollBar.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Vehicle/Wheel.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Vehicle/TrackedVehicleController.c,4,0,0,4
godot,thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleController.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Vehicle/WheeledVehicleController.c,5,0,0,5
godot,thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleTrack.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Physics/Ragdoll/Ragdoll.c,16,0,1,16
godot,thirdparty/jolt_physics/Jolt/TriangleGrouper/TriangleGrouperMorton.c,3,0,0,3
godot,thirdparty/jolt_physics/Jolt/TriangleGrouper/TriangleGrouperClosestCentroid.c,4,0,0,4
godot,thirdparty/jolt_physics/Jolt/AABBTree/AABBTreeBuilder.c,1,1,0,2
godot,thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitterMorton.c,2,0,1,2
godot,thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitterBinning.c,9,0,0,9
godot,thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitterLongestAxis.c,1,0,0,1
godot,thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitterMean.c,2,0,0,2
godot,thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitterFixedLeafSize.c,11,3,0,14
godot,thirdparty/jolt_physics/Jolt/TriangleSplitter/TriangleSplitter.c,3,3,0,6
godot,thirdparty/jolt_physics/Jolt/Core/Semaphore.c,1,0,0,1
godot,thirdparty/jolt_physics/Jolt/Core/Factory.c,3,0,0,3
godot,thirdparty/jolt_physics/Jolt/Core/JobSystemWithBarrier.c,4,5,1,9
godot,thirdparty/jolt_physics/Jolt/Core/JobSystemThreadPool.c,7,2,0,9
godot,thirdparty/jolt_physics/Jolt/Core/Memory.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Core/Profiler.c,8,0,0,8
godot,thirdparty/jolt_physics/Jolt/Core/IssueReporting.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Core/JobSystemSingleThreaded.c,1,0,0,1
godot,thirdparty/jolt_physics/Jolt/Core/Color.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Core/TickCounter.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Core/LinearCurve.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Core/RTTI.c,0,0,0,0
godot,thirdparty/jolt_physics/Jolt/Core/StringTools.c,1,1,0,2
godot,thirdparty/spirv-cross/spirv_parser.c,13,1,0,14
godot,thirdparty/spirv-cross/spirv_msl.c,91,12,1,103
godot,thirdparty/spirv-cross/spirv_cfg.c,1,3,0,4
godot,thirdparty/spirv-cross/spirv_cross.c,32,4,1,36
godot,thirdparty/spirv-cross/spirv_cross_util.c,1,0,0,1
godot,thirdparty/spirv-cross/spirv_reflect.c,2,0,0,2
godot,thirdparty/spirv-cross/spirv_cross_parsed_ir.c,7,4,0,11
godot,thirdparty/spirv-cross/spirv_glsl.c,103,5,1,108
godot,thirdparty/brotli/common/platform.c,0,0,0,0
godot,thirdparty/brotli/common/dictionary.c,0,0,0,0
godot,thirdparty/brotli/common/context.c,0,0,0,0
godot,thirdparty/brotli/common/constants.c,0,0,0,0
godot,thirdparty/brotli/common/shared_dictionary.c,12,1,0,13
godot,thirdparty/brotli/common/transform.c,0,5,0,5
godot,thirdparty/brotli/dec/decode.c,18,16,6,34
godot,thirdparty/brotli/dec/bit_reader.c,0,1,0,1
godot,thirdparty/brotli/dec/huffman.c,7,4,4,11
godot,thirdparty/brotli/dec/state.c,0,0,0,0
godot,thirdparty/libvorbis/info.c,22,3,0,25
godot,thirdparty/libvorbis/res0.c,59,3,0,62
godot,thirdparty/libvorbis/mdct.c,11,0,8,11
godot,thirdparty/libvorbis/bitrate.c,0,5,0,5
godot,thirdparty/libvorbis/lpc.c,10,1,0,11
godot,thirdparty/libvorbis/sharedbook.c,22,3,0,25
godot,thirdparty/libvorbis/block.c,36,1,0,37
godot,thirdparty/libvorbis/mapping0.c,27,0,0,27
godot,thirdparty/libvorbis/floor1.c,46,3,0,49
godot,thirdparty/libvorbis/vorbisenc.c,32,1,0,33
godot,thirdparty/libvorbis/vorbisfile.c,36,31,0,67
godot,thirdparty/libvorbis/barkmel.c,2,0,0,2
godot,thirdparty/libvorbis/window.c,4,0,0,4
godot,thirdparty/libvorbis/analysis.c,2,0,0,2
godot,thirdparty/libvorbis/lookup.c,0,0,0,0
godot,thirdparty/libvorbis/psytune.c,20,2,0,22
godot,thirdparty/libvorbis/synthesis.c,1,0,0,1
godot,thirdparty/libvorbis/tone.c,2,1,0,3
godot,thirdparty/libvorbis/lsp.c,22,9,1,31
godot,thirdparty/libvorbis/floor0.c,4,0,0,4
godot,thirdparty/libvorbis/codebook.c,22,2,0,24
godot,thirdparty/libvorbis/envelope.c,18,1,0,19
godot,thirdparty/libvorbis/psy.c,72,4,0,76
godot,thirdparty/libvorbis/smallft.c,98,0,0,98
godot,thirdparty/libvorbis/registry.c,0,0,0,0
godot,thirdparty/libktx/lib/swap.c,3,0,0,3
godot,thirdparty/libktx/lib/memstream.c,0,1,0,1
godot,thirdparty/libktx/lib/texture2.c,11,1,0,12
godot,thirdparty/libktx/lib/checkheader.c,0,0,0,0
godot,thirdparty/libktx/lib/filestream.c,1,0,0,1
godot,thirdparty/libktx/lib/texture.c,2,0,0,2
godot,thirdparty/libktx/lib/basis_transcode.c,5,0,0,5
godot,thirdparty/libktx/lib/vkformat_typesize.c,0,0,0,0
godot,thirdparty/libktx/lib/miniz_wrapper.c,0,0,0,0
godot,thirdparty/libktx/lib/vkformat_check.c,0,0,0,0
godot,thirdparty/libktx/lib/dfdutils/queries.c,3,0,0,3
godot,thirdparty/libktx/lib/dfdutils/interpretdfd.c,10,0,0,10
godot,thirdparty/libktx/lib/dfdutils/createdfd.c,11,0,0,11
