bestandsnaam,voor_origineel,voor_kol2,voor_kol3,voor_kol4,voor_kol5,na_origineel,na_kol2,na_kol3,na_kol4,na_kol5
file,File,for loops,while loops,do-while loops,total,File,for loops,while loops,do-while loops,total
marker_3d.cpp,,marker_3d.cpp,,marker_3d.cpp,,marker_3d.cpp,,marker_3d.cpp,,marker_3d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/3d/marker_3d.cpp,0,0,0,0
navigation_link_3d.cpp,,navigation_link_3d.cpp,,navigation_link_3d.cpp,,navigation_link_3d.cpp,,navigation_link_3d.cpp,,navigation_link_3d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/3d/navigation_link_3d.cpp,2,0,0,2
audio_stream_player.cpp,,audio_stream_player.cpp,,audio_stream_player.cpp,,audio_stream_player.cpp,,audio_stream_player.cpp,,audio_stream_player.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/audio/audio_stream_player.cpp,0,0,0,0
audio_stream_player_internal.cpp,,audio_stream_player_internal.cpp,,audio_stream_player_internal.cpp,,audio_stream_player_internal.cpp,,audio_stream_player_internal.cpp,,audio_stream_player_internal.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/audio/audio_stream_player_internal.cpp,2,1,0,3
theme_owner.cpp,,theme_owner.cpp,,theme_owner.cpp,,theme_owner.cpp,,theme_owner.cpp,,theme_owner.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/theme/theme_owner.cpp,1,6,0,7
default_theme.cpp,,default_theme.cpp,,default_theme.cpp,,default_theme.cpp,,default_theme.cpp,,default_theme.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/theme/default_theme.cpp,3,0,0,3
theme_db.cpp,,theme_db.cpp,,theme_db.cpp,,theme_db.cpp,,theme_db.cpp,,theme_db.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/theme/theme_db.cpp,1,4,0,5
window.cpp,,window.cpp,,window.cpp,,window.cpp,,window.cpp,,window.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/main/window.cpp,6,4,0,10
canvas_layer.cpp,,canvas_layer.cpp,,canvas_layer.cpp,,canvas_layer.cpp,,canvas_layer.cpp,,canvas_layer.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/main/canvas_layer.cpp,1,0,0,1
node.cpp,,node.cpp,,node.cpp,,node.cpp,,node.cpp,,node.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/main/node.cpp,30,28,0,58
scene_tree.cpp,,scene_tree.cpp,,scene_tree.cpp,,scene_tree.cpp,,scene_tree.cpp,,scene_tree.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/main/scene_tree.cpp,24,2,0,26
missing_node.cpp,,missing_node.cpp,,missing_node.cpp,,missing_node.cpp,,missing_node.cpp,,missing_node.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/main/missing_node.cpp,0,0,0,0
http_request.cpp,,http_request.cpp,,http_request.cpp,,http_request.cpp,,http_request.cpp,,http_request.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/main/http_request.cpp,2,2,0,4
multiplayer_peer.cpp,,multiplayer_peer.cpp,,multiplayer_peer.cpp,,multiplayer_peer.cpp,,multiplayer_peer.cpp,,multiplayer_peer.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/main/multiplayer_peer.cpp,0,1,0,1
shader_globals_override.cpp,,shader_globals_override.cpp,,shader_globals_override.cpp,,shader_globals_override.cpp,,shader_globals_override.cpp,,shader_globals_override.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/main/shader_globals_override.cpp,1,0,0,1
instance_placeholder.cpp,,instance_placeholder.cpp,,instance_placeholder.cpp,,instance_placeholder.cpp,,instance_placeholder.cpp,,instance_placeholder.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/main/instance_placeholder.cpp,2,0,0,2
multiplayer_api.cpp,,multiplayer_api.cpp,,multiplayer_api.cpp,,multiplayer_api.cpp,,multiplayer_api.cpp,,multiplayer_api.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/main/multiplayer_api.cpp,4,0,0,4
status_indicator.cpp,,status_indicator.cpp,,status_indicator.cpp,,status_indicator.cpp,,status_indicator.cpp,,status_indicator.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/main/status_indicator.cpp,0,0,0,0
resource_preloader.cpp,,resource_preloader.cpp,,resource_preloader.cpp,,resource_preloader.cpp,,resource_preloader.cpp,,resource_preloader.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/main/resource_preloader.cpp,1,1,0,2
viewport.cpp,,viewport.cpp,,viewport.cpp,,viewport.cpp,,viewport.cpp,,viewport.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/main/viewport.cpp,29,21,0,50
canvas_item.cpp,,canvas_item.cpp,,canvas_item.cpp,,canvas_item.cpp,,canvas_item.cpp,,canvas_item.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/main/canvas_item.cpp,5,4,0,9
timer.cpp,,timer.cpp,,timer.cpp,,timer.cpp,,timer.cpp,,timer.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/main/timer.cpp,0,0,0,0
texture_button.cpp,,texture_button.cpp,,texture_button.cpp,,texture_button.cpp,,texture_button.cpp,,texture_button.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/texture_button.cpp,0,0,0,0
flow_container.cpp,,flow_container.cpp,,flow_container.cpp,,flow_container.cpp,,flow_container.cpp,,flow_container.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/flow_container.cpp,3,0,0,3
dialogs.cpp,,dialogs.cpp,,dialogs.cpp,,dialogs.cpp,,dialogs.cpp,,dialogs.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/dialogs.cpp,3,0,0,3
texture_rect.cpp,,texture_rect.cpp,,texture_rect.cpp,,texture_rect.cpp,,texture_rect.cpp,,texture_rect.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/texture_rect.cpp,0,0,0,0
subviewport_container.cpp,,subviewport_container.cpp,,subviewport_container.cpp,,subviewport_container.cpp,,subviewport_container.cpp,,subviewport_container.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/subviewport_container.cpp,7,0,0,7
panel_container.cpp,,panel_container.cpp,,panel_container.cpp,,panel_container.cpp,,panel_container.cpp,,panel_container.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/panel_container.cpp,2,0,0,2
control.cpp,,control.cpp,,control.cpp,,control.cpp,,control.cpp,,control.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/control.cpp,8,9,0,17
center_container.cpp,,center_container.cpp,,center_container.cpp,,center_container.cpp,,center_container.cpp,,center_container.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/center_container.cpp,2,0,0,2
scroll_container.cpp,,scroll_container.cpp,,scroll_container.cpp,,scroll_container.cpp,,scroll_container.cpp,,scroll_container.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/scroll_container.cpp,3,0,0,3
tab_container.cpp,,tab_container.cpp,,tab_container.cpp,,tab_container.cpp,,tab_container.cpp,,tab_container.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/tab_container.cpp,7,0,0,7
graph_node.cpp,,graph_node.cpp,,graph_node.cpp,,graph_node.cpp,,graph_node.cpp,,graph_node.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/graph_node.cpp,6,1,0,7
button.cpp,,button.cpp,,button.cpp,,button.cpp,,button.cpp,,button.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/button.cpp,0,0,0,0
code_edit.cpp,,code_edit.cpp,,code_edit.cpp,,code_edit.cpp,,code_edit.cpp,,code_edit.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/code_edit.cpp,90,3,0,93
item_list.cpp,,item_list.cpp,,item_list.cpp,,item_list.cpp,,item_list.cpp,,item_list.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/item_list.cpp,25,8,0,33
option_button.cpp,,option_button.cpp,,option_button.cpp,,option_button.cpp,,option_button.cpp,,option_button.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/option_button.cpp,8,0,0,8
box_container.cpp,,box_container.cpp,,box_container.cpp,,box_container.cpp,,box_container.cpp,,box_container.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/box_container.cpp,4,1,0,5
link_button.cpp,,link_button.cpp,,link_button.cpp,,link_button.cpp,,link_button.cpp,,link_button.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/link_button.cpp,0,0,0,0
line_edit.cpp,,line_edit.cpp,,line_edit.cpp,,line_edit.cpp,,line_edit.cpp,,line_edit.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/line_edit.cpp,13,1,0,14
color_rect.cpp,,color_rect.cpp,,color_rect.cpp,,color_rect.cpp,,color_rect.cpp,,color_rect.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/color_rect.cpp,0,0,0,0
tree.cpp,,tree.cpp,,tree.cpp,,tree.cpp,,tree.cpp,,tree.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/tree.cpp,50,44,0,94
panel.cpp,,panel.cpp,,panel.cpp,,panel.cpp,,panel.cpp,,panel.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/panel.cpp,0,0,0,0
graph_edit.cpp,,graph_edit.cpp,,graph_edit.cpp,,graph_edit.cpp,,graph_edit.cpp,,graph_edit.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/graph_edit.cpp,40,2,0,42
aspect_ratio_container.cpp,,aspect_ratio_container.cpp,,aspect_ratio_container.cpp,,aspect_ratio_container.cpp,,aspect_ratio_container.cpp,,aspect_ratio_container.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/aspect_ratio_container.cpp,2,0,0,2
separator.cpp,,separator.cpp,,separator.cpp,,separator.cpp,,separator.cpp,,separator.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/separator.cpp,0,0,0,0
label.cpp,,label.cpp,,label.cpp,,label.cpp,,label.cpp,,label.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/label.cpp,25,0,0,25
slider.cpp,,slider.cpp,,slider.cpp,,slider.cpp,,slider.cpp,,slider.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/slider.cpp,2,0,0,2
split_container.cpp,,split_container.cpp,,split_container.cpp,,split_container.cpp,,split_container.cpp,,split_container.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/split_container.cpp,2,0,0,2
popup.cpp,,popup.cpp,,popup.cpp,,popup.cpp,,popup.cpp,,popup.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/popup.cpp,2,1,0,3
graph_edit_arranger.cpp,,graph_edit_arranger.cpp,,graph_edit_arranger.cpp,,graph_edit_arranger.cpp,,graph_edit_arranger.cpp,,graph_edit_arranger.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/graph_edit_arranger.cpp,15,2,3,17
margin_container.cpp,,margin_container.cpp,,margin_container.cpp,,margin_container.cpp,,margin_container.cpp,,margin_container.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/margin_container.cpp,2,0,0,2
base_button.cpp,,base_button.cpp,,base_button.cpp,,base_button.cpp,,base_button.cpp,,base_button.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/base_button.cpp,0,0,0,0
graph_frame.cpp,,graph_frame.cpp,,graph_frame.cpp,,graph_frame.cpp,,graph_frame.cpp,,graph_frame.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/graph_frame.cpp,2,0,0,2
check_box.cpp,,check_box.cpp,,check_box.cpp,,check_box.cpp,,check_box.cpp,,check_box.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/check_box.cpp,0,0,0,0
popup_menu.cpp,,popup_menu.cpp,,popup_menu.cpp,,popup_menu.cpp,,popup_menu.cpp,,popup_menu.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/popup_menu.cpp,39,2,0,41
scroll_bar.cpp,,scroll_bar.cpp,,scroll_bar.cpp,,scroll_bar.cpp,,scroll_bar.cpp,,scroll_bar.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/scroll_bar.cpp,0,0,0,0
tab_bar.cpp,,tab_bar.cpp,,tab_bar.cpp,,tab_bar.cpp,,tab_bar.cpp,,tab_bar.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/tab_bar.cpp,15,1,0,16
progress_bar.cpp,,progress_bar.cpp,,progress_bar.cpp,,progress_bar.cpp,,progress_bar.cpp,,progress_bar.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/progress_bar.cpp,0,0,0,0
file_dialog.cpp,,file_dialog.cpp,,file_dialog.cpp,,file_dialog.cpp,,file_dialog.cpp,,file_dialog.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/file_dialog.cpp,13,7,0,20
video_stream_player.cpp,,video_stream_player.cpp,,video_stream_player.cpp,,video_stream_player.cpp,,video_stream_player.cpp,,video_stream_player.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/video_stream_player.cpp,7,0,0,7
reference_rect.cpp,,reference_rect.cpp,,reference_rect.cpp,,reference_rect.cpp,,reference_rect.cpp,,reference_rect.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/reference_rect.cpp,0,0,0,0
menu_bar.cpp,,menu_bar.cpp,,menu_bar.cpp,,menu_bar.cpp,,menu_bar.cpp,,menu_bar.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/menu_bar.cpp,15,0,2,15
grid_container.cpp,,grid_container.cpp,,grid_container.cpp,,grid_container.cpp,,grid_container.cpp,,grid_container.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/grid_container.cpp,6,2,0,8
color_mode.cpp,,color_mode.cpp,,color_mode.cpp,,color_mode.cpp,,color_mode.cpp,,color_mode.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/color_mode.cpp,4,0,0,4
menu_button.cpp,,menu_button.cpp,,menu_button.cpp,,menu_button.cpp,,menu_button.cpp,,menu_button.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/menu_button.cpp,1,0,0,1
text_edit.cpp,,text_edit.cpp,,text_edit.cpp,,text_edit.cpp,,text_edit.cpp,,text_edit.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/text_edit.cpp,118,16,2,134
container.cpp,,container.cpp,,container.cpp,,container.cpp,,container.cpp,,container.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/container.cpp,0,0,0,0
rich_text_label.cpp,,rich_text_label.cpp,,rich_text_label.cpp,,rich_text_label.cpp,,rich_text_label.cpp,,rich_text_label.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/rich_text_label.cpp,79,50,2,129
color_picker.cpp,,color_picker.cpp,,color_picker.cpp,,color_picker.cpp,,color_picker.cpp,,color_picker.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/color_picker.cpp,28,1,0,29
texture_progress_bar.cpp,,texture_progress_bar.cpp,,texture_progress_bar.cpp,,texture_progress_bar.cpp,,texture_progress_bar.cpp,,texture_progress_bar.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/texture_progress_bar.cpp,2,0,0,2
check_button.cpp,,check_button.cpp,,check_button.cpp,,check_button.cpp,,check_button.cpp,,check_button.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/check_button.cpp,0,0,0,0
graph_element.cpp,,graph_element.cpp,,graph_element.cpp,,graph_element.cpp,,graph_element.cpp,,graph_element.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/graph_element.cpp,2,0,0,2
view_panner.cpp,,view_panner.cpp,,view_panner.cpp,,view_panner.cpp,,view_panner.cpp,,view_panner.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/view_panner.cpp,0,0,0,0
range.cpp,,range.cpp,,range.cpp,,range.cpp,,range.cpp,,range.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/range.cpp,0,0,0,0
nine_patch_rect.cpp,,nine_patch_rect.cpp,,nine_patch_rect.cpp,,nine_patch_rect.cpp,,nine_patch_rect.cpp,,nine_patch_rect.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/nine_patch_rect.cpp,0,0,0,0
rich_text_effect.cpp,,rich_text_effect.cpp,,rich_text_effect.cpp,,rich_text_effect.cpp,,rich_text_effect.cpp,,rich_text_effect.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/rich_text_effect.cpp,0,0,0,0
spin_box.cpp,,spin_box.cpp,,spin_box.cpp,,spin_box.cpp,,spin_box.cpp,,spin_box.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/gui/spin_box.cpp,0,0,0,0
canvas_group.cpp,,canvas_group.cpp,,canvas_group.cpp,,canvas_group.cpp,,canvas_group.cpp,,canvas_group.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/canvas_group.cpp,0,0,0,0
tile_map.cpp,,tile_map.cpp,,tile_map.cpp,,tile_map.cpp,,tile_map.cpp,,tile_map.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/tile_map.cpp,9,1,0,10
navigation_region_2d.cpp,,navigation_region_2d.cpp,,navigation_region_2d.cpp,,navigation_region_2d.cpp,,navigation_region_2d.cpp,,navigation_region_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/navigation_region_2d.cpp,5,0,0,5
cpu_particles_2d.cpp,,cpu_particles_2d.cpp,,cpu_particles_2d.cpp,,cpu_particles_2d.cpp,,cpu_particles_2d.cpp,,cpu_particles_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/cpu_particles_2d.cpp,7,2,0,9
camera_2d.cpp,,camera_2d.cpp,,camera_2d.cpp,,camera_2d.cpp,,camera_2d.cpp,,camera_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/camera_2d.cpp,3,0,0,3
navigation_obstacle_2d.cpp,,navigation_obstacle_2d.cpp,,navigation_obstacle_2d.cpp,,navigation_obstacle_2d.cpp,,navigation_obstacle_2d.cpp,,navigation_obstacle_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/navigation_obstacle_2d.cpp,3,0,0,3
polygon_2d.cpp,,polygon_2d.cpp,,polygon_2d.cpp,,polygon_2d.cpp,,polygon_2d.cpp,,polygon_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/polygon_2d.cpp,23,0,0,23
gpu_particles_2d.cpp,,gpu_particles_2d.cpp,,gpu_particles_2d.cpp,,gpu_particles_2d.cpp,,gpu_particles_2d.cpp,,gpu_particles_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/gpu_particles_2d.cpp,3,0,0,3
mesh_instance_2d.cpp,,mesh_instance_2d.cpp,,mesh_instance_2d.cpp,,mesh_instance_2d.cpp,,mesh_instance_2d.cpp,,mesh_instance_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/mesh_instance_2d.cpp,2,0,0,2
navigation_agent_2d.cpp,,navigation_agent_2d.cpp,,navigation_agent_2d.cpp,,navigation_agent_2d.cpp,,navigation_agent_2d.cpp,,navigation_agent_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/navigation_agent_2d.cpp,1,1,0,2
node_2d.cpp,,node_2d.cpp,,node_2d.cpp,,node_2d.cpp,,node_2d.cpp,,node_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/node_2d.cpp,0,0,0,0
sprite_2d.cpp,,sprite_2d.cpp,,sprite_2d.cpp,,sprite_2d.cpp,,sprite_2d.cpp,,sprite_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/sprite_2d.cpp,0,0,0,0
line_builder.cpp,,line_builder.cpp,,line_builder.cpp,,line_builder.cpp,,line_builder.cpp,,line_builder.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/line_builder.cpp,5,0,0,5
line_2d.cpp,,line_2d.cpp,,line_2d.cpp,,line_2d.cpp,,line_2d.cpp,,line_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/line_2d.cpp,2,0,0,2
animated_sprite_2d.cpp,,animated_sprite_2d.cpp,,animated_sprite_2d.cpp,,animated_sprite_2d.cpp,,animated_sprite_2d.cpp,,animated_sprite_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/animated_sprite_2d.cpp,0,1,0,1
path_2d.cpp,,path_2d.cpp,,path_2d.cpp,,path_2d.cpp,,path_2d.cpp,,path_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/path_2d.cpp,8,0,0,8
audio_stream_player_2d.cpp,,audio_stream_player_2d.cpp,,audio_stream_player_2d.cpp,,audio_stream_player_2d.cpp,,audio_stream_player_2d.cpp,,audio_stream_player_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/audio_stream_player_2d.cpp,1,0,0,1
light_2d.cpp,,light_2d.cpp,,light_2d.cpp,,light_2d.cpp,,light_2d.cpp,,light_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/light_2d.cpp,0,0,0,0
visible_on_screen_notifier_2d.cpp,,visible_on_screen_notifier_2d.cpp,,visible_on_screen_notifier_2d.cpp,,visible_on_screen_notifier_2d.cpp,,visible_on_screen_notifier_2d.cpp,,visible_on_screen_notifier_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/visible_on_screen_notifier_2d.cpp,0,0,0,0
multimesh_instance_2d.cpp,,multimesh_instance_2d.cpp,,multimesh_instance_2d.cpp,,multimesh_instance_2d.cpp,,multimesh_instance_2d.cpp,,multimesh_instance_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/multimesh_instance_2d.cpp,3,0,0,3
canvas_modulate.cpp,,canvas_modulate.cpp,,canvas_modulate.cpp,,canvas_modulate.cpp,,canvas_modulate.cpp,,canvas_modulate.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/canvas_modulate.cpp,0,0,0,0
area_2d.cpp,,area_2d.cpp,,area_2d.cpp,,area_2d.cpp,,area_2d.cpp,,area_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/physics/area_2d.cpp,8,0,0,8
static_body_2d.cpp,,static_body_2d.cpp,,static_body_2d.cpp,,static_body_2d.cpp,,static_body_2d.cpp,,static_body_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/physics/static_body_2d.cpp,5,0,0,5
physical_bone_2d.cpp,,physical_bone_2d.cpp,,physical_bone_2d.cpp,,physical_bone_2d.cpp,,physical_bone_2d.cpp,,physical_bone_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/physics/physical_bone_2d.cpp,1,1,0,2
animatable_body_2d.cpp,,animatable_body_2d.cpp,,animatable_body_2d.cpp,,animatable_body_2d.cpp,,animatable_body_2d.cpp,,animatable_body_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/physics/animatable_body_2d.cpp,0,0,0,0
shape_cast_2d.cpp,,shape_cast_2d.cpp,,shape_cast_2d.cpp,,shape_cast_2d.cpp,,shape_cast_2d.cpp,,shape_cast_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/physics/shape_cast_2d.cpp,2,1,0,3
collision_polygon_2d.cpp,,collision_polygon_2d.cpp,,collision_polygon_2d.cpp,,collision_polygon_2d.cpp,,collision_polygon_2d.cpp,,collision_polygon_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/physics/collision_polygon_2d.cpp,4,0,0,4
collision_object_2d.cpp,,collision_object_2d.cpp,,collision_object_2d.cpp,,collision_object_2d.cpp,,collision_object_2d.cpp,,collision_object_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/physics/collision_object_2d.cpp,6,1,0,7
pin_joint_2d.cpp,,pin_joint_2d.cpp,,pin_joint_2d.cpp,,pin_joint_2d.cpp,,pin_joint_2d.cpp,,pin_joint_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/physics/joints/pin_joint_2d.cpp,0,0,0,0
damped_spring_joint_2d.cpp,,damped_spring_joint_2d.cpp,,damped_spring_joint_2d.cpp,,damped_spring_joint_2d.cpp,,damped_spring_joint_2d.cpp,,damped_spring_joint_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/physics/joints/damped_spring_joint_2d.cpp,0,0,0,0
joint_2d.cpp,,joint_2d.cpp,,joint_2d.cpp,,joint_2d.cpp,,joint_2d.cpp,,joint_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/physics/joints/joint_2d.cpp,0,0,0,0
groove_joint_2d.cpp,,groove_joint_2d.cpp,,groove_joint_2d.cpp,,groove_joint_2d.cpp,,groove_joint_2d.cpp,,groove_joint_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/physics/joints/groove_joint_2d.cpp,0,0,0,0
kinematic_collision_2d.cpp,,kinematic_collision_2d.cpp,,kinematic_collision_2d.cpp,,kinematic_collision_2d.cpp,,kinematic_collision_2d.cpp,,kinematic_collision_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/physics/kinematic_collision_2d.cpp,0,0,0,0
rigid_body_2d.cpp,,rigid_body_2d.cpp,,rigid_body_2d.cpp,,rigid_body_2d.cpp,,rigid_body_2d.cpp,,rigid_body_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/physics/rigid_body_2d.cpp,7,0,0,7
physics_body_2d.cpp,,physics_body_2d.cpp,,physics_body_2d.cpp,,physics_body_2d.cpp,,physics_body_2d.cpp,,physics_body_2d.cpp,,../samples/.cache/godot/godot-4.4.1-stable/scene/2d/physics/physics_body_2d.cpp,0,0,0,0
