File,for loops,while loops,do-while loops,total
../samples/decompilations/rerolled/servers rendering rendering_server_default.linuxbsd.editor.x86_64.c,7,4,99,110
../samples/decompilations/rerolled/thirdparty zstd compress zstd_compress.linuxbsd.editor.x86_64.c,48,12,35,95
../samples/decompilations/rerolled/thirdparty zstd common zstd_common.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules ktx register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules jolt_physics shapes jolt_separation_ray_shape_3d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules gltf editor editor_scene_exporter_gltf_plugin.linuxbsd.editor.x86_64.c,11,11,36,58
../samples/decompilations/rerolled/thirdparty basis_universal encoder basisu_kernels_sse.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src utils bit_writer_utils.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto libcrypto-shlib-cpt_err.c,0,0,0,0
../samples/decompilations/rerolled/lib unictype libcoreutils_a-ctype_lower.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-v3_sda.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty harfbuzz src hb-subset-plan.linuxbsd.editor.x86_64.c,83,184,618,885
../samples/decompilations/rerolled/lib libcoreutils_a-exclude.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-lib-encode.c,1,3,5,9
../samples/decompilations/rerolled/test danetest-bin-danetest.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty glslang glslang ResourceLimits ResourceLimits.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-fpurge.c,0,0,0,0
../samples/decompilations/rerolled/crypto ffc libcrypto-lib-ffc_params.c,2,1,0,3
../samples/decompilations/rerolled/modules openxr extensions openxr_composition_layer_extension.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto lhash libcrypto-shlib-lh_stats.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty meshoptimizer vertexcodec.linuxbsd.editor.x86_64.c,13,4,16,33
../samples/decompilations/rerolled/crypto x509 libcrypto-lib-x509_err.c,0,0,0,0
../samples/decompilations/rerolled/ssl record libssl-lib-rec_layer_d1.c,0,0,0,0
../samples/decompilations/rerolled/crypto rc2 libcrypto-lib-rc2_skey.c,1,0,4,5
../samples/decompilations/rerolled/crypto bn libcrypto-shlib-bn_sqrt.c,0,0,0,0
../samples/decompilations/rerolled/fuzz slh-dsa-test-bin-slh-dsa.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty cvtt ConvectionKernels_IndexSelector.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto libcrypto-lib-self_test_core.c,1,0,0,1
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-v3_genn.c,0,0,0,0
../samples/decompilations/rerolled/drivers windows dir_access_windows.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/core io json.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/servers rendering shader_language.linuxbsd.editor.x86_64.c,57,178,531,766
../samples/decompilations/rerolled/crypto libcrypto-shlib-o_time.c,0,0,0,0
../samples/decompilations/rerolled/editor import resource_importer_layered_texture.linuxbsd.editor.x86_64.c,9,15,41,65
../samples/decompilations/rerolled/thirdparty icu4c common uloc.linuxbsd.editor.x86_64.c,16,15,24,55
../samples/decompilations/rerolled/test evp_libctx_test-bin-evp_libctx_test.c,0,0,0,0
../samples/decompilations/rerolled/editor editor_layouts_dialog.linuxbsd.editor.x86_64.c,17,6,25,48
../samples/decompilations/rerolled/ssl quic libssl-lib-quic_wire.c,3,0,9,12
../samples/decompilations/rerolled/scene resources curve.linuxbsd.editor.x86_64.c,12,14,133,159
../samples/decompilations/rerolled/providers implementations ciphers liblegacy-lib-cipher_rc4_hmac_md5.c,0,0,0,0
../samples/decompilations/rerolled/scene gui line_edit.linuxbsd.editor.x86_64.c,15,10,45,70
../samples/decompilations/rerolled/crypto evp libcrypto-shlib-e_seed.c,0,0,0,0
../samples/decompilations/rerolled/apps openssl-bin-pkey.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-root-dev-ino.c,0,0,0,0
../samples/decompilations/rerolled/crypto ct libcrypto-shlib-ct_log.c,0,0,0,0
../samples/decompilations/rerolled/test rpktest-bin-rpktest.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-mbsrtowcs.c,0,0,0,0
../samples/decompilations/rerolled/crypto tls13secretstest-bin-quic_vlint.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations rands seeding libdefault-lib-rand_cpu_x86.c,0,0,0,0
../samples/decompilations/rerolled/core variant variant_call.linuxbsd.editor.x86_64.c,6,119,1248,1373
../samples/decompilations/rerolled/editor editor_properties_array_dict.linuxbsd.editor.x86_64.c,27,55,155,237
../samples/decompilations/rerolled/thirdparty freetype src svg svg.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/test membio_test-bin-membio_test.c,2,0,0,2
../samples/decompilations/rerolled/thirdparty icu4c common ustrcase_locale.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/editor groups_editor.linuxbsd.editor.x86_64.c,17,40,115,172
../samples/decompilations/rerolled/crypto rand libcrypto-shlib-rand_meth.c,0,0,0,0
../samples/decompilations/rerolled/ssl quic libssl-shlib-quic_tls.c,1,2,0,3
../samples/decompilations/rerolled/thirdparty libwebp src dsp filters_mips_dsp_r2.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto libcrypto-shlib-mem_sec.c,0,0,0,0
../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-d2i_pu.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-save-cwd.c,0,0,0,0
../samples/decompilations/rerolled/crypto dso libcrypto-shlib-dso_vms.c,0,0,0,0
../samples/decompilations/rerolled/crypto rsa libcrypto-lib-rsa_chk.c,0,0,0,0
../samples/decompilations/rerolled/ssl record methods libssl-lib-tls_common.c,4,6,18,28
../samples/decompilations/rerolled/fuzz dtlsserver-test-bin-fuzz_rand.c,0,0,0,0
../samples/decompilations/rerolled/servers audio effects reverb_filter.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules vorbis register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/scene resources 3d navigation_mesh_source_geometry_data_3d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/test cmp_server_test-bin-cmp_server_test.c,0,0,0,0
../samples/decompilations/rerolled/modules jolt_physics register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/src echo.c,0,0,0,0
../samples/decompilations/rerolled/crypto aes libcrypto-shlib-aes_ofb.c,0,0,0,0
../samples/decompilations/rerolled/scene 3d voxel_gi.linuxbsd.editor.x86_64.c,11,4,31,46
../samples/decompilations/rerolled/test rand_status_test-bin-rand_status_test.c,0,0,0,0
../samples/decompilations/rerolled/crypto modes libcrypto-lib-aesni-gcm-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/ssl quic libssl-lib-quic_demux.c,2,5,3,10
../samples/decompilations/rerolled/crypto ec libcrypto-lib-ec_print.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-shlib-e_bf.c,0,0,0,0
../samples/decompilations/rerolled/crypto modes libcrypto-shlib-cts128.c,0,0,0,0
../samples/decompilations/rerolled/core extension gdextension_special_compat_hashes.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty msdfgen core EdgeHolder.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules openxr action_map openxr_binding_modifier.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty harfbuzz src hb-ot-shaper-hangul.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto pem libcrypto-shlib-pem_x509.c,0,0,0,0
../samples/decompilations/rerolled/test testutil libtestutil-lib-tests.c,0,0,0,0
../samples/decompilations/rerolled/crypto rand libcrypto-lib-rand_meth.c,0,0,0,0
../samples/decompilations/rerolled/scene 3d physics joints cone_twist_joint_3d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/gnulib-tests bench_md5-bench-md5.c,0,0,0,0
../samples/decompilations/rerolled/crypto x509 libcrypto-shlib-x_pubkey.c,0,0,0,0
../samples/decompilations/rerolled/fuzz cms-test-bin-test-corpus.c,0,0,0,0
../samples/decompilations/rerolled/scene 2d marker_2d.linuxbsd.editor.x86_64.c,6,0,10,16
../samples/decompilations/rerolled/crypto x509 libcrypto-lib-v3_conf.c,5,6,0,11
../samples/decompilations/rerolled/test tls13secretstest-bin-tls13secretstest.c,0,0,0,0
../samples/decompilations/rerolled/crypto pkcs12 libcrypto-shlib-p12_utl.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-chdir-long.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty thorvg src renderer sw_engine tvgSwPostEffect.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto property libcrypto-shlib-defn_cache.c,4,0,0,4
../samples/decompilations/rerolled/test cipher_overhead_test-bin-cipher_overhead_test.c,0,0,0,0
../samples/decompilations/rerolled/platform linuxbsd xkbcommon-so_wrap.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations ciphers libcommon-lib-ciphercommon_block.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty freetype src sdf sdf.linuxbsd.editor.x86_64.c,4,5,36,45
../samples/decompilations/rerolled/crypto libcrypto-shlib-init.c,0,0,0,0
../samples/decompilations/rerolled/core math geometry_3d.linuxbsd.editor.x86_64.c,3,13,68,84
../samples/decompilations/rerolled/core math rect2i.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/editor import resource_importer_wav.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-shlib-e_rc4.c,0,0,0,0
../samples/decompilations/rerolled/crypto rsa libcrypto-lib-rsa_x931.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty manifold src boolean_result.linuxbsd.editor.x86_64.c,10,29,77,116
../samples/decompilations/rerolled/src cp.c,4,10,4,18
../samples/decompilations/rerolled/crypto modes libcrypto-shlib-cfb128.c,0,0,0,0
../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-asn1_err.c,0,0,0,0
../samples/decompilations/rerolled/core string string_builder.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty misc smaz.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-a_i2d_fp.c,0,0,0,0
../samples/decompilations/rerolled/crypto pkcs12 libcrypto-shlib-p12_crpt.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins editor_debugger_plugin.linuxbsd.editor.x86_64.c,5,15,43,63
../samples/decompilations/rerolled/crypto pkcs12 libcrypto-shlib-p12_add.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src dsp lossless.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/servers rendering storage environment_storage.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/ssl libssl-lib-ssl_ciph.c,5,15,17,37
../samples/decompilations/rerolled/thirdparty mbedtls library ecjpake.linuxbsd.editor.x86_64.c,5,0,3,8
../samples/decompilations/rerolled/lib libcoreutils_a-settime.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty jolt_physics Jolt TriangleSplitter TriangleSplitterMorton.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty mbedtls library camellia.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins text_editor.linuxbsd.editor.x86_64.c,17,9,21,47
../samples/decompilations/rerolled/src basenc-basenc.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty meshoptimizer spatialorder.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto dh libcrypto-shlib-dh_prn.c,0,0,0,0
../samples/decompilations/rerolled/crypto rand libcrypto-lib-rand_lib.c,7,0,1,8
../samples/decompilations/rerolled/fuzz ml-dsa-test-bin-ml-dsa.c,0,0,0,0
../samples/decompilations/rerolled/scene gui reference_rect.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/servers audio effects audio_effect_delay.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules gdscript language_server gdscript_language_protocol.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty graphite src TtfUtil.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto legacy-dso-ctype.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Physics Constraints GearConstraint.linuxbsd.editor.x86_64.c,1,0,2,3
../samples/decompilations/rerolled/thirdparty freetype src otvalid otvalid.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-printf-frexpl.c,0,0,0,0
../samples/decompilations/rerolled/providers common libdefault-lib-capabilities.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common ucnv2022.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations encode_decode libdefault-lib-endecoder_common.c,1,4,0,5
../samples/decompilations/rerolled/crypto libcrypto-shlib-info.c,0,0,0,0
../samples/decompilations/rerolled/modules gltf gltf_document.linuxbsd.editor.x86_64.c,119,132,443,694
../samples/decompilations/rerolled/scene 3d navigation_obstacle_3d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations keymgmt libdefault-lib-ecx_kmgmt.c,0,0,0,0
../samples/decompilations/rerolled/src sha1sum-digest.c,0,0,0,0
../samples/decompilations/rerolled/crypto idea libcrypto-shlib-i_ecb.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty basis_universal encoder pvpngreader.linuxbsd.editor.x86_64.c,8,11,106,125
../samples/decompilations/rerolled/crypto aria libcrypto-lib-aria.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty basis_universal encoder basisu_opencl.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty pcre2 src pcre2_compile_16.linuxbsd.editor.x86_64.c,3,23,51,77
../samples/decompilations/rerolled/scene 3d gpu_particles_3d.linuxbsd.editor.x86_64.c,11,10,25,46
../samples/decompilations/rerolled/modules jolt_physics shapes jolt_shape_3d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-open-safer.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty mbedtls library oid.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/fuzz pem-test-bin-pem.c,0,0,0,0
../samples/decompilations/rerolled/scene resources 3d box_shape_3d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules webxr register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/lib libcoreutils_a-error.c,0,0,0,0
../samples/decompilations/rerolled/test evp_extra_test-bin-evp_extra_test.c,17,3,11,31
../samples/decompilations/rerolled/thirdparty icu4c common cstring.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-shlib-e_des.c,0,0,0,0
../samples/decompilations/rerolled/test x509_acert_test-bin-x509_acert_test.c,0,0,0,0
../samples/decompilations/rerolled/crypto pem libcrypto-shlib-pem_pkey.c,0,0,0,0
../samples/decompilations/rerolled/scene resources camera_attributes.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto asn1 libcrypto-shlib-a_print.c,0,0,0,0
../samples/decompilations/rerolled/gnulib-tests bench_sha1-bench-sha1.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common utext.linuxbsd.editor.x86_64.c,3,4,15,22
../samples/decompilations/rerolled/crypto thread libcrypto-lib-internal.c,0,0,0,0
../samples/decompilations/rerolled/servers audio audio_rb_resampler.linuxbsd.editor.x86_64.c,1,0,8,9
../samples/decompilations/rerolled/thirdparty harfbuzz src hb-aat-map.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty jolt_physics Jolt Physics Collision EstimateCollisionResponse.linuxbsd.editor.x86_64.c,2,0,5,7
../samples/decompilations/rerolled/crypto dso libcrypto-shlib-dso_openssl.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty libwebp src dsp lossless_neon.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/fuzz cmp-test-bin-fuzz_rand.c,0,0,0,0
../samples/decompilations/rerolled/editor plugins gizmos gpu_particles_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto pem libcrypto-shlib-pem_xaux.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty miniupnpc src miniupnpc.linuxbsd.editor.x86_64.c,9,6,10,25
../samples/decompilations/rerolled/thirdparty brotli dec state.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto evp libcrypto-shlib-exchange.c,3,0,2,5
../samples/decompilations/rerolled/core object object.linuxbsd.editor.x86_64.c,23,46,127,196
../samples/decompilations/rerolled/thirdparty icu4c common unistr_case.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/crypto ec libcrypto-lib-ec_lib.c,18,0,3,21
../samples/decompilations/rerolled/scene debugger scene_debugger.linuxbsd.editor.x86_64.c,22,66,160,248
../samples/decompilations/rerolled/core io dtls_server.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/apps openssl-bin-gendsa.c,0,0,0,0
../samples/decompilations/rerolled/modules openxr extensions openxr_ml2_controller_extension.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty vhacd src VHACD-ASYNC.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty meshoptimizer stripifier.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common normalizer2.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/providers implementations storemgmt libdefault-lib-file_store.c,1,1,3,5
../samples/decompilations/rerolled/test servername_test-bin-servername_test.c,1,1,0,2
../samples/decompilations/rerolled/modules godot_physics_3d joints godot_hinge_joint_3d.linuxbsd.editor.x86_64.c,6,4,15,25
../samples/decompilations/rerolled/crypto pem libcrypto-lib-pem_sign.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty icu4c common ulocbuilder.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/modules openxr extensions openxr_visibility_mask_extension.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/rerolled/test buildtest_c_provider-bin-buildtest_provider.c,0,0,0,0
../samples/decompilations/rerolled/thirdparty vhacd src vhacdManifoldMesh.linuxbsd.editor.x86_64.c,1,24,19,44
../samples/decompilations/rerolled/thirdparty libwebp src dsp lossless_enc.linuxbsd.editor.x86_64.c,18,2,33,53
