bestandsnaam,voor_origineel,voor_kol2,voor_kol3,voor_kol4,voor_kol5,na_origineel,na_kol2,na_kol3,na_kol4,na_kol5
file,File,Repo,File,for loops,while loops,do-while loops,total,File,for/loops,while/loops,do-while/loops,total
ssl/rio/poll_immediate.c,ssl/rio/poll_immediate.c,openssl,ssl/rio/poll_immediate.c,4,0,0,4,,,,,
ssl/rio/poll_builder.c,ssl/rio/poll_builder.c,openssl,ssl/rio/poll_builder.c,1,0,2,1,,,,,
ssl/rio/rio_notifier.c,ssl/rio/rio_notifier.c,openssl,ssl/rio/rio_notifier.c,0,0,2,0,,,,,
ssl/ssl_txt.c,ssl/ssl_txt.c,openssl,ssl/ssl_txt.c,5,0,0,5,,,,,
ssl/tls13_enc.c,ssl/tls13_enc.c,openssl,ssl/tls13_enc.c,0,0,0,0,,,,,
ssl/ssl_init.c,ssl/ssl_init.c,openssl,ssl/ssl_init.c,0,0,0,0,,,,,
ssl/ssl_cert_comp.c,ssl/ssl_cert_comp.c,openssl,ssl/ssl_cert_comp.c,3,0,0,3,,,,,
ssl/quic/quic_record_tx.c,ssl/quic/quic_record_tx.c,openssl,ssl/quic/quic_record_tx.c,11,0,0,11,,,,,
ssl/quic/quic_wire_pkt.c,ssl/quic/quic_wire_pkt.c,openssl,ssl/quic/quic_wire_pkt.c,3,0,0,3,,,,,
ssl/quic/quic_rx_depack.c,ssl/quic/quic_rx_depack.c,openssl,ssl/quic/quic_rx_depack.c,0,2,0,2,,,,,
ssl/quic/quic_trace.c,ssl/quic/quic_trace.c,openssl,ssl/quic/quic_trace.c,4,0,0,4,,,,,
ssl/quic/quic_channel.c,ssl/quic/quic_channel.c,openssl,ssl/quic/quic_channel.c,10,4,2,14,,,,,
ssl/quic/quic_fc.c,ssl/quic/quic_fc.c,openssl,ssl/quic/quic_fc.c,0,0,0,0,,,,,
ssl/quic/quic_types.c,ssl/quic/quic_types.c,openssl,ssl/quic/quic_types.c,0,0,0,0,,,,,
ssl/quic/quic_rcidm.c,ssl/quic/quic_rcidm.c,openssl,ssl/quic/quic_rcidm.c,0,2,0,2,,,,,
ssl/quic/qlog.c,ssl/quic/qlog.c,openssl,ssl/quic/qlog.c,5,1,0,6,,,,,
ssl/quic/quic_method.c,ssl/quic/quic_method.c,openssl,ssl/quic/quic_method.c,0,0,0,0,,,,,
ssl/quic/quic_record_shared.c,ssl/quic/quic_record_shared.c,openssl,ssl/quic/quic_record_shared.c,0,0,0,0,,,,,
ssl/quic/quic_demux.c,ssl/quic/quic_demux.c,openssl,ssl/quic/quic_demux.c,3,2,0,5,,,,,
ssl/quic/quic_impl.c,ssl/quic/quic_impl.c,openssl,ssl/quic/quic_impl.c,1,0,0,1,,,,,
ssl/quic/uint_set.c,ssl/quic/uint_set.c,openssl,ssl/quic/uint_set.c,5,2,0,7,,,,,
ssl/quic/quic_statm.c,ssl/quic/quic_statm.c,openssl,ssl/quic/quic_statm.c,0,0,0,0,,,,,
ssl/quic/quic_reactor_wait_ctx.c,ssl/quic/quic_reactor_wait_ctx.c,openssl,ssl/quic/quic_reactor_wait_ctx.c,0,0,0,0,,,,,
ssl/quic/quic_rstream.c,ssl/quic/quic_rstream.c,openssl,ssl/quic/quic_rstream.c,0,2,0,2,,,,,
ssl/quic/quic_tserver.c,ssl/quic/quic_tserver.c,openssl,ssl/quic/quic_tserver.c,0,0,0,0,,,,,
ssl/quic/quic_stream_map.c,ssl/quic/quic_stream_map.c,openssl,ssl/quic/quic_stream_map.c,1,0,0,1,,,,,
ssl/quic/quic_reactor.c,ssl/quic/quic_reactor.c,openssl,ssl/quic/quic_reactor.c,1,2,2,3,,,,,
ssl/quic/quic_tls.c,ssl/quic/quic_tls.c,openssl,ssl/quic/quic_tls.c,1,0,0,1,,,,,
ssl/quic/quic_obj.c,ssl/quic/quic_obj.c,openssl,ssl/quic/quic_obj.c,3,0,0,3,,,,,
ssl/quic/quic_srtm.c,ssl/quic/quic_srtm.c,openssl,ssl/quic/quic_srtm.c,5,4,0,9,,,,,
ssl/quic/quic_thread_assist.c,ssl/quic/quic_thread_assist.c,openssl,ssl/quic/quic_thread_assist.c,1,0,0,1,,,,,
ssl/quic/quic_sstream.c,ssl/quic/quic_sstream.c,openssl,ssl/quic/quic_sstream.c,3,1,0,4,,,,,
ssl/quic/quic_wire.c,ssl/quic/quic_wire.c,openssl,ssl/quic/quic_wire.c,4,1,0,5,,,,,
ssl/quic/quic_tls_api.c,ssl/quic/quic_tls_api.c,openssl,ssl/quic/quic_tls_api.c,1,0,0,1,,,,,
ssl/quic/quic_sf_list.c,ssl/quic/quic_sf_list.c,openssl,ssl/quic/quic_sf_list.c,5,0,0,5,,,,,
ssl/quic/quic_srt_gen.c,ssl/quic/quic_srt_gen.c,openssl,ssl/quic/quic_srt_gen.c,0,0,0,0,,,,,
ssl/quic/quic_ackm.c,ssl/quic/quic_ackm.c,openssl,ssl/quic/quic_ackm.c,15,2,0,17,,,,,
ssl/quic/quic_engine.c,ssl/quic/quic_engine.c,openssl,ssl/quic/quic_engine.c,0,0,0,0,,,,,
ssl/quic/quic_lcidm.c,ssl/quic/quic_lcidm.c,openssl,ssl/quic/quic_lcidm.c,2,0,1,2,,,,,
ssl/quic/qlog_event_helpers.c,ssl/quic/qlog_event_helpers.c,openssl,ssl/quic/qlog_event_helpers.c,2,1,0,3,,,,,
ssl/quic/quic_record_rx.c,ssl/quic/quic_record_rx.c,openssl,ssl/quic/quic_record_rx.c,6,2,0,8,,,,,
ssl/quic/cc_newreno.c,ssl/quic/cc_newreno.c,openssl,ssl/quic/cc_newreno.c,0,0,0,0,,,,,
ssl/quic/quic_port.c,ssl/quic/quic_port.c,openssl,ssl/quic/quic_port.c,3,1,0,4,,,,,
ssl/quic/quic_fifd.c,ssl/quic/quic_fifd.c,openssl,ssl/quic/quic_fifd.c,7,0,0,7,,,,,
ssl/quic/quic_cfq.c,ssl/quic/quic_cfq.c,openssl,ssl/quic/quic_cfq.c,4,0,0,4,,,,,
ssl/quic/quic_txp.c,ssl/quic/quic_txp.c,openssl,ssl/quic/quic_txp.c,19,0,0,19,,,,,
ssl/quic/json_enc.c,ssl/quic/json_enc.c,openssl,ssl/quic/json_enc.c,5,2,0,7,,,,,
ssl/quic/quic_txpim.c,ssl/quic/quic_txpim.c,openssl,ssl/quic/quic_txpim.c,1,0,0,1,,,,,
ssl/quic/quic_record_util.c,ssl/quic/quic_record_util.c,openssl,ssl/quic/quic_record_util.c,0,0,0,0,,,,,
ssl/statem/statem_srvr.c,ssl/statem/statem_srvr.c,openssl,ssl/statem/statem_srvr.c,10,0,0,10,,,,,
ssl/statem/statem_lib.c,ssl/statem/statem_lib.c,openssl,ssl/statem/statem_lib.c,13,4,1,17,,,,,
ssl/statem/extensions_cust.c,ssl/statem/extensions_cust.c,openssl,ssl/statem/extensions_cust.c,6,0,0,6,,,,,
ssl/statem/extensions_srvr.c,ssl/statem/extensions_srvr.c,openssl,ssl/statem/extensions_srvr.c,7,4,1,11,,,,,
ssl/statem/statem.c,ssl/statem/statem.c,openssl,ssl/statem/statem.c,0,3,0,3,,,,,
ssl/statem/statem_clnt.c,ssl/statem/statem_clnt.c,openssl,ssl/statem/statem_clnt.c,4,0,0,4,,,,,
ssl/statem/extensions.c,ssl/statem/extensions.c,openssl,ssl/statem/extensions.c,9,2,0,11,,,,,
ssl/statem/statem_dtls.c,ssl/statem/statem_dtls.c,openssl,ssl/statem/statem_dtls.c,1,3,1,4,,,,,
ssl/statem/extensions_clnt.c,ssl/statem/extensions_clnt.c,openssl,ssl/statem/extensions_clnt.c,12,3,0,15,,,,,
ssl/ssl_cert.c,ssl/ssl_cert.c,openssl,ssl/ssl_cert.c,19,2,0,21,,,,,
ssl/ssl_rsa.c,ssl/ssl_rsa.c,openssl,ssl/ssl_rsa.c,3,2,0,5,,,,,
ssl/ssl_conf.c,ssl/ssl_conf.c,openssl,ssl/ssl_conf.c,5,1,0,6,,,,,
ms/uplink.c,ms/uplink.c,openssl,ms/uplink.c,0,0,1,0,,,,,
ms/applink.c,ms/applink.c,openssl,ms/applink.c,0,0,0,0,,,,,
demos/keyexch/ecdh.c,demos/keyexch/ecdh.c,openssl,demos/keyexch/ecdh.c,0,0,0,0,,,,,
demos/keyexch/x25519.c,demos/keyexch/x25519.c,openssl,demos/keyexch/x25519.c,0,0,0,0,,,,,
demos/encrypt/rsa_encrypt.c,demos/encrypt/rsa_encrypt.c,openssl,demos/encrypt/rsa_encrypt.c,0,0,0,0,,,,,
demos/guide/quic-server-block.c,demos/guide/quic-server-block.c,openssl,demos/guide/quic-server-block.c,1,2,0,3,,,,,
demos/guide/quic-client-block.c,demos/guide/quic-client-block.c,openssl,demos/guide/quic-client-block.c,1,1,1,2,,,,,
demos/guide/quic-multi-stream.c,demos/guide/quic-multi-stream.c,openssl,demos/guide/quic-multi-stream.c,1,2,1,3,,,,,
demos/guide/tls-client-block.c,demos/guide/tls-client-block.c,openssl,demos/guide/tls-client-block.c,1,1,0,2,,,,,
demos/guide/quic-client-non-block.c,demos/guide/quic-client-non-block.c,openssl,demos/guide/quic-client-non-block.c,1,6,1,7,,,,,
demos/guide/tls-client-non-block.c,demos/guide/tls-client-non-block.c,openssl,demos/guide/tls-client-non-block.c,1,6,1,7,,,,,
demos/guide/tls-server-block.c,demos/guide/tls-server-block.c,openssl,demos/guide/tls-server-block.c,1,1,0,2,,,,,
demos/guide/quic-server-non-block.c,demos/guide/quic-server-non-block.c,openssl,demos/guide/quic-server-non-block.c,1,4,0,5,,,,,
demos/http3/ossl-nghttp3-demo.c,demos/http3/ossl-nghttp3-demo.c,openssl,demos/http3/ossl-nghttp3-demo.c,0,2,0,2,,,,,
demos/http3/ossl-nghttp3-demo-server.c,demos/http3/ossl-nghttp3-demo-server.c,openssl,demos/http3/ossl-nghttp3-demo-server.c,17,1,0,18,,,,,
demos/http3/ossl-nghttp3.c,demos/http3/ossl-nghttp3.c,openssl,demos/http3/ossl-nghttp3.c,4,0,0,4,,,,,
demos/cms/cms_enc.c,demos/cms/cms_enc.c,openssl,demos/cms/cms_enc.c,0,0,0,0,,,,,
demos/cms/cms_ddec.c,demos/cms/cms_ddec.c,openssl,demos/cms/cms_ddec.c,0,0,0,0,,,,,
demos/cms/cms_sign.c,demos/cms/cms_sign.c,openssl,demos/cms/cms_sign.c,0,0,0,0,,,,,
demos/cms/cms_comp.c,demos/cms/cms_comp.c,openssl,demos/cms/cms_comp.c,0,0,0,0,,,,,
demos/cms/cms_dec.c,demos/cms/cms_dec.c,openssl,demos/cms/cms_dec.c,0,0,0,0,,,,,
demos/cms/cms_uncomp.c,demos/cms/cms_uncomp.c,openssl,demos/cms/cms_uncomp.c,0,0,0,0,,,,,
demos/cms/cms_ver.c,demos/cms/cms_ver.c,openssl,demos/cms/cms_ver.c,1,0,0,1,,,,,
demos/cms/cms_denc.c,demos/cms/cms_denc.c,openssl,demos/cms/cms_denc.c,0,0,0,0,,,,,
demos/cms/cms_sign2.c,demos/cms/cms_sign2.c,openssl,demos/cms/cms_sign2.c,0,0,0,0,,,,,
demos/smime/smsign2.c,demos/smime/smsign2.c,openssl,demos/smime/smsign2.c,0,0,0,0,,,,,
demos/smime/smver.c,demos/smime/smver.c,openssl,demos/smime/smver.c,0,0,0,0,,,,,
demos/smime/smdec.c,demos/smime/smdec.c,openssl,demos/smime/smdec.c,0,0,0,0,,,,,
demos/smime/smenc.c,demos/smime/smenc.c,openssl,demos/smime/smenc.c,0,0,0,0,,,,,
demos/smime/smsign.c,demos/smime/smsign.c,openssl,demos/smime/smsign.c,0,0,0,0,,,,,
demos/cipher/aesccm.c,demos/cipher/aesccm.c,openssl,demos/cipher/aesccm.c,0,0,0,0,,,,,
demos/cipher/aeskeywrap.c,demos/cipher/aeskeywrap.c,openssl,demos/cipher/aeskeywrap.c,0,0,0,0,,,,,
demos/cipher/ariacbc.c,demos/cipher/ariacbc.c,openssl,demos/cipher/ariacbc.c,0,0,0,0,,,,,
demos/cipher/aesgcm.c,demos/cipher/aesgcm.c,openssl,demos/cipher/aesgcm.c,0,0,0,0,,,,,
demos/mac/gmac.c,demos/mac/gmac.c,openssl,demos/mac/gmac.c,0,0,0,0,,,,,
demos/mac/hmac-sha512.c,demos/mac/hmac-sha512.c,openssl,demos/mac/hmac-sha512.c,0,0,0,0,,,,,
demos/mac/siphash.c,demos/mac/siphash.c,openssl,demos/mac/siphash.c,0,0,0,0,,,,,
demos/mac/poly1305.c,demos/mac/poly1305.c,openssl,demos/mac/poly1305.c,0,0,0,0,,,,,
demos/mac/cmac-aes256.c,demos/mac/cmac-aes256.c,openssl,demos/mac/cmac-aes256.c,0,0,0,0,,,,,
demos/pkey/evp_pkey_dsa_paramgen.c,demos/pkey/EVP_PKEY_DSA_paramgen.c,openssl,demos/pkey/EVP_PKEY_DSA_paramgen.c,0,0,0,0,,,,,
demos/pkey/evp_pkey_dsa_paramvalidate.c,demos/pkey/EVP_PKEY_DSA_paramvalidate.c,openssl,demos/pkey/EVP_PKEY_DSA_paramvalidate.c,0,0,0,0,,,,,
demos/pkey/evp_pkey_ec_keygen.c,demos/pkey/EVP_PKEY_EC_keygen.c,openssl,demos/pkey/EVP_PKEY_EC_keygen.c,0,0,0,0,,,,,
demos/pkey/evp_pkey_dsa_keygen.c,demos/pkey/EVP_PKEY_DSA_keygen.c,openssl,demos/pkey/EVP_PKEY_DSA_keygen.c,0,0,0,0,,,,,
demos/pkey/evp_pkey_rsa_keygen.c,demos/pkey/EVP_PKEY_RSA_keygen.c,openssl,demos/pkey/EVP_PKEY_RSA_keygen.c,0,0,0,0,,,,,
demos/pkey/evp_pkey_dsa_paramfromdata.c,demos/pkey/EVP_PKEY_DSA_paramfromdata.c,openssl,demos/pkey/EVP_PKEY_DSA_paramfromdata.c,0,0,0,0,,,,,
demos/bio/sconnect.c,demos/bio/sconnect.c,openssl,demos/bio/sconnect.c,2,0,0,2,,,,,
demos/bio/server-arg.c,demos/bio/server-arg.c,openssl,demos/bio/server-arg.c,1,2,0,3,,,,,
demos/bio/saccept.c,demos/bio/saccept.c,openssl,demos/bio/saccept.c,0,1,0,1,,,,,
demos/bio/server-cmod.c,demos/bio/server-cmod.c,openssl,demos/bio/server-cmod.c,1,0,0,1,,,,,
demos/bio/client-conf.c,demos/bio/client-conf.c,openssl,demos/bio/client-conf.c,2,0,0,2,,,,,
demos/bio/client-arg.c,demos/bio/client-arg.c,openssl,demos/bio/client-arg.c,1,1,0,2,,,,,
demos/bio/server-conf.c,demos/bio/server-conf.c,openssl,demos/bio/server-conf.c,2,0,0,2,,,,,
demos/encode/ec_encode.c,demos/encode/ec_encode.c,openssl,demos/encode/ec_encode.c,0,0,0,0,,,,,
demos/encode/rsa_encode.c,demos/encode/rsa_encode.c,openssl,demos/encode/rsa_encode.c,0,0,0,0,,,,,
demos/sslecho/main.c,demos/sslecho/main.c,openssl,demos/sslecho/main.c,0,3,0,3,,,,,
demos/kdf/pbkdf2.c,demos/kdf/pbkdf2.c,openssl,demos/kdf/pbkdf2.c,0,0,0,0,,,,,
demos/kdf/hkdf.c,demos/kdf/hkdf.c,openssl,demos/kdf/hkdf.c,0,0,0,0,,,,,
demos/kdf/scrypt.c,demos/kdf/scrypt.c,openssl,demos/kdf/scrypt.c,0,0,0,0,,,,,
demos/kdf/argon2.c,demos/kdf/argon2.c,openssl,demos/kdf/argon2.c,0,0,0,0,,,,,
demos/quic/server/server.c,demos/quic/server/server.c,openssl,demos/quic/server/server.c,1,0,0,1,,,,,
demos/signature/rsa_pss_direct.c,demos/signature/rsa_pss_direct.c,openssl,demos/signature/rsa_pss_direct.c,0,0,0,0,,,,,
demos/signature/rsa_pss_hash.c,demos/signature/rsa_pss_hash.c,openssl,demos/signature/rsa_pss_hash.c,0,0,0,0,,,,,
demos/signature/evp_dsa_signature_demo.c,demos/signature/EVP_DSA_Signature_demo.c,openssl,demos/signature/EVP_DSA_Signature_demo.c,0,0,0,0,,,,,
demos/signature/evp_ec_signature_demo.c,demos/signature/EVP_EC_Signature_demo.c,openssl,demos/signature/EVP_EC_Signature_demo.c,0,0,0,0,,,,,
demos/signature/evp_ed_signature_demo.c,demos/signature/EVP_ED_Signature_demo.c,openssl,demos/signature/EVP_ED_Signature_demo.c,0,0,0,0,,,,,
demos/digest/evp_md_xof.c,demos/digest/EVP_MD_xof.c,openssl,demos/digest/EVP_MD_xof.c,0,0,0,0,,,,,
demos/digest/evp_md_demo.c,demos/digest/EVP_MD_demo.c,openssl,demos/digest/EVP_MD_demo.c,2,0,0,2,,,,,
demos/digest/bio_f_md.c,demos/digest/BIO_f_md.c,openssl,demos/digest/BIO_f_md.c,1,1,0,2,,,,,
demos/digest/evp_md_stdin.c,demos/digest/EVP_MD_stdin.c,openssl,demos/digest/EVP_MD_stdin.c,1,1,0,2,,,,,
demos/pkcs12/pkread.c,demos/pkcs12/pkread.c,openssl,demos/pkcs12/pkread.c,3,0,0,3,,,,,
demos/pkcs12/pkwrite.c,demos/pkcs12/pkwrite.c,openssl,demos/pkcs12/pkwrite.c,0,0,0,0,,,,,
crypto/x509/libcrypto-shlib-pcy_tree.c,,crypto/x509/libcrypto-shlib-pcy_tree.c,,crypto/x509/libcrypto-shlib-pcy_tree.c,,crypto/x509/libcrypto-shlib-pcy_tree.c,,crypto/x509/libcrypto-shlib-pcy_tree.c,,crypto/x509/libcrypto-shlib-pcy_tree.c,,crypto/x509/libcrypto-shlib-pcy_tree.c,0,0,0,0
crypto/pkcs12/libcrypto-lib-p12_crpt.c,,crypto/pkcs12/libcrypto-lib-p12_crpt.c,,crypto/pkcs12/libcrypto-lib-p12_crpt.c,,crypto/pkcs12/libcrypto-lib-p12_crpt.c,,crypto/pkcs12/libcrypto-lib-p12_crpt.c,,crypto/pkcs12/libcrypto-lib-p12_crpt.c,,crypto/pkcs12/libcrypto-lib-p12_crpt.c,0,0,0,0
crypto/rsa/libcrypto-shlib-rsa_schemes.c,,crypto/rsa/libcrypto-shlib-rsa_schemes.c,,crypto/rsa/libcrypto-shlib-rsa_schemes.c,,crypto/rsa/libcrypto-shlib-rsa_schemes.c,,crypto/rsa/libcrypto-shlib-rsa_schemes.c,,crypto/rsa/libcrypto-shlib-rsa_schemes.c,,crypto/rsa/libcrypto-shlib-rsa_schemes.c,0,0,0,0
test/quic_ackm_test-bin-cc_dummy.c,,test/quic_ackm_test-bin-cc_dummy.c,,test/quic_ackm_test-bin-cc_dummy.c,,test/quic_ackm_test-bin-cc_dummy.c,,test/quic_ackm_test-bin-cc_dummy.c,,test/quic_ackm_test-bin-cc_dummy.c,,test/quic_ackm_test-bin-cc_dummy.c,0,0,0,0
lib/libcoreutils_a-utimecmp.c,,lib/libcoreutils_a-utimecmp.c,,lib/libcoreutils_a-utimecmp.c,,lib/libcoreutils_a-utimecmp.c,,lib/libcoreutils_a-utimecmp.c,,lib/libcoreutils_a-utimecmp.c,,lib/libcoreutils_a-utimecmp.c,0,0,0,0
lib/libcoreutils_a-renameatu.c,,lib/libcoreutils_a-renameatu.c,,lib/libcoreutils_a-renameatu.c,,lib/libcoreutils_a-renameatu.c,,lib/libcoreutils_a-renameatu.c,,lib/libcoreutils_a-renameatu.c,,lib/libcoreutils_a-renameatu.c,0,0,0,0
crypto/cms/libcrypto-lib-cms_kari.c,,crypto/cms/libcrypto-lib-cms_kari.c,,crypto/cms/libcrypto-lib-cms_kari.c,,crypto/cms/libcrypto-lib-cms_kari.c,,crypto/cms/libcrypto-lib-cms_kari.c,,crypto/cms/libcrypto-lib-cms_kari.c,,crypto/cms/libcrypto-lib-cms_kari.c,0,0,0,0
lib/unictype/libcoreutils_a-ctype_alnum.c,,lib/unictype/libcoreutils_a-ctype_alnum.c,,lib/unictype/libcoreutils_a-ctype_alnum.c,,lib/unictype/libcoreutils_a-ctype_alnum.c,,lib/unictype/libcoreutils_a-ctype_alnum.c,,lib/unictype/libcoreutils_a-ctype_alnum.c,,lib/unictype/libcoreutils_a-ctype_alnum.c,0,0,0,0
crypto/ml_dsa/libcrypto-shlib-ml_dsa_sample.c,,crypto/ml_dsa/libcrypto-shlib-ml_dsa_sample.c,,crypto/ml_dsa/libcrypto-shlib-ml_dsa_sample.c,,crypto/ml_dsa/libcrypto-shlib-ml_dsa_sample.c,,crypto/ml_dsa/libcrypto-shlib-ml_dsa_sample.c,,crypto/ml_dsa/libcrypto-shlib-ml_dsa_sample.c,,crypto/ml_dsa/libcrypto-shlib-ml_dsa_sample.c,0,0,0,0
crypto/store/libcrypto-lib-store_init.c,,crypto/store/libcrypto-lib-store_init.c,,crypto/store/libcrypto-lib-store_init.c,,crypto/store/libcrypto-lib-store_init.c,,crypto/store/libcrypto-lib-store_init.c,,crypto/store/libcrypto-lib-store_init.c,,crypto/store/libcrypto-lib-store_init.c,0,0,0,0
lib/libcoreutils_a-chownat.c,,lib/libcoreutils_a-chownat.c,,lib/libcoreutils_a-chownat.c,,lib/libcoreutils_a-chownat.c,,lib/libcoreutils_a-chownat.c,,lib/libcoreutils_a-chownat.c,,lib/libcoreutils_a-chownat.c,0,0,0,0
test/nodefltctxtest-bin-nodefltctxtest.c,,test/nodefltctxtest-bin-nodefltctxtest.c,,test/nodefltctxtest-bin-nodefltctxtest.c,,test/nodefltctxtest-bin-nodefltctxtest.c,,test/nodefltctxtest-bin-nodefltctxtest.c,,test/nodefltctxtest-bin-nodefltctxtest.c,,test/nodefltctxtest-bin-nodefltctxtest.c,0,0,0,0
lib/libcoreutils_a-version-etc.c,,lib/libcoreutils_a-version-etc.c,,lib/libcoreutils_a-version-etc.c,,lib/libcoreutils_a-version-etc.c,,lib/libcoreutils_a-version-etc.c,,lib/libcoreutils_a-version-etc.c,,lib/libcoreutils_a-version-etc.c,0,0,0,0
crypto/aes/libcrypto-lib-aes-x86_64.c,,crypto/aes/libcrypto-lib-aes-x86_64.c,,crypto/aes/libcrypto-lib-aes-x86_64.c,,crypto/aes/libcrypto-lib-aes-x86_64.c,,crypto/aes/libcrypto-lib-aes-x86_64.c,,crypto/aes/libcrypto-lib-aes-x86_64.c,,crypto/aes/libcrypto-lib-aes-x86_64.c,0,0,0,0
crypto/evp/libcrypto-shlib-e_sm4.c,,crypto/evp/libcrypto-shlib-e_sm4.c,,crypto/evp/libcrypto-shlib-e_sm4.c,,crypto/evp/libcrypto-shlib-e_sm4.c,,crypto/evp/libcrypto-shlib-e_sm4.c,,crypto/evp/libcrypto-shlib-e_sm4.c,,crypto/evp/libcrypto-shlib-e_sm4.c,0,0,0,0
providers/implementations/rands/libdefault-lib-drbg.c,,providers/implementations/rands/libdefault-lib-drbg.c,,providers/implementations/rands/libdefault-lib-drbg.c,,providers/implementations/rands/libdefault-lib-drbg.c,,providers/implementations/rands/libdefault-lib-drbg.c,,providers/implementations/rands/libdefault-lib-drbg.c,,providers/implementations/rands/libdefault-lib-drbg.c,1,0,7,8
apps/openssl-bin-dsaparam.c,,apps/openssl-bin-dsaparam.c,,apps/openssl-bin-dsaparam.c,,apps/openssl-bin-dsaparam.c,,apps/openssl-bin-dsaparam.c,,apps/openssl-bin-dsaparam.c,,apps/openssl-bin-dsaparam.c,0,0,0,0
gnulib-tests/bench_crc-randomb.c,,gnulib-tests/bench_crc-randomb.c,,gnulib-tests/bench_crc-randomb.c,,gnulib-tests/bench_crc-randomb.c,,gnulib-tests/bench_crc-randomb.c,,gnulib-tests/bench_crc-randomb.c,,gnulib-tests/bench_crc-randomb.c,0,0,0,0
crypto/pkcs7/libcrypto-lib-pkcs7err.c,,crypto/pkcs7/libcrypto-lib-pkcs7err.c,,crypto/pkcs7/libcrypto-lib-pkcs7err.c,,crypto/pkcs7/libcrypto-lib-pkcs7err.c,,crypto/pkcs7/libcrypto-lib-pkcs7err.c,,crypto/pkcs7/libcrypto-lib-pkcs7err.c,,crypto/pkcs7/libcrypto-lib-pkcs7err.c,0,0,0,0
lib/libcoreutils_a-dtimespec-bound.c,,lib/libcoreutils_a-dtimespec-bound.c,,lib/libcoreutils_a-dtimespec-bound.c,,lib/libcoreutils_a-dtimespec-bound.c,,lib/libcoreutils_a-dtimespec-bound.c,,lib/libcoreutils_a-dtimespec-bound.c,,lib/libcoreutils_a-dtimespec-bound.c,0,0,0,0
ssl/quic/libssl-shlib-quic_demux.c,,ssl/quic/libssl-shlib-quic_demux.c,,ssl/quic/libssl-shlib-quic_demux.c,,ssl/quic/libssl-shlib-quic_demux.c,,ssl/quic/libssl-shlib-quic_demux.c,,ssl/quic/libssl-shlib-quic_demux.c,,ssl/quic/libssl-shlib-quic_demux.c,2,5,3,10
test/provider_pkey_test-bin-provider_pkey_test.c,,test/provider_pkey_test-bin-provider_pkey_test.c,,test/provider_pkey_test-bin-provider_pkey_test.c,,test/provider_pkey_test-bin-provider_pkey_test.c,,test/provider_pkey_test-bin-provider_pkey_test.c,,test/provider_pkey_test-bin-provider_pkey_test.c,,test/provider_pkey_test-bin-provider_pkey_test.c,0,0,0,0
ssl/quic/libssl-lib-quic_record_tx.c,,ssl/quic/libssl-lib-quic_record_tx.c,,ssl/quic/libssl-lib-quic_record_tx.c,,ssl/quic/libssl-lib-quic_record_tx.c,,ssl/quic/libssl-lib-quic_record_tx.c,,ssl/quic/libssl-lib-quic_record_tx.c,,ssl/quic/libssl-lib-quic_record_tx.c,1,5,7,13
crypto/des/libcrypto-lib-ecb3_enc.c,,crypto/des/libcrypto-lib-ecb3_enc.c,,crypto/des/libcrypto-lib-ecb3_enc.c,,crypto/des/libcrypto-lib-ecb3_enc.c,,crypto/des/libcrypto-lib-ecb3_enc.c,,crypto/des/libcrypto-lib-ecb3_enc.c,,crypto/des/libcrypto-lib-ecb3_enc.c,0,0,0,0
gnulib-tests/bench_sha384-bench-sha384.c,,gnulib-tests/bench_sha384-bench-sha384.c,,gnulib-tests/bench_sha384-bench-sha384.c,,gnulib-tests/bench_sha384-bench-sha384.c,,gnulib-tests/bench_sha384-bench-sha384.c,,gnulib-tests/bench_sha384-bench-sha384.c,,gnulib-tests/bench_sha384-bench-sha384.c,0,0,0,0
src/cksum-crctab.c,,src/cksum-crctab.c,,src/cksum-crctab.c,,src/cksum-crctab.c,,src/cksum-crctab.c,,src/cksum-crctab.c,,src/cksum-crctab.c,0,0,0,0
crypto/bio/libcrypto-lib-bss_mem.c,,crypto/bio/libcrypto-lib-bss_mem.c,,crypto/bio/libcrypto-lib-bss_mem.c,,crypto/bio/libcrypto-lib-bss_mem.c,,crypto/bio/libcrypto-lib-bss_mem.c,,crypto/bio/libcrypto-lib-bss_mem.c,,crypto/bio/libcrypto-lib-bss_mem.c,0,0,0,0
providers/implementations/ciphers/liblegacy-lib-cipher_rc4_hmac_md5_hw.c,,providers/implementations/ciphers/liblegacy-lib-cipher_rc4_hmac_md5_hw.c,,providers/implementations/ciphers/liblegacy-lib-cipher_rc4_hmac_md5_hw.c,,providers/implementations/ciphers/liblegacy-lib-cipher_rc4_hmac_md5_hw.c,,providers/implementations/ciphers/liblegacy-lib-cipher_rc4_hmac_md5_hw.c,,providers/implementations/ciphers/liblegacy-lib-cipher_rc4_hmac_md5_hw.c,,providers/implementations/ciphers/liblegacy-lib-cipher_rc4_hmac_md5_hw.c,0,0,0,0
ssl/libssl-shlib-ssl_err_legacy.c,,ssl/libssl-shlib-ssl_err_legacy.c,,ssl/libssl-shlib-ssl_err_legacy.c,,ssl/libssl-shlib-ssl_err_legacy.c,,ssl/libssl-shlib-ssl_err_legacy.c,,ssl/libssl-shlib-ssl_err_legacy.c,,ssl/libssl-shlib-ssl_err_legacy.c,0,0,0,0
