File,for/loops,while/loops,do-while/loops,total
thirdparty/harfbuzz/src/hb-subset-input.c,2,10,28,40
thirdparty/jolt_physics/Jolt/Core/IssueReporting.c,0,0,0,0
platform/linuxbsd/x11/dynwrappers/xrender-so_wrap.c,0,0,0,0
thirdparty/zlib/trees.c,0,6,16,22
thirdparty/libktx/lib/dfdutils/vk2dfd.c,0,0,0,0
core/variant/variant_op.c,1,6,421,428
modules/enet/enet_connection.c,6,3,35,44
modules/openxr/extensions/openxr_local_floor_extension.c,0,1,7,8
core/math/plane.c,0,0,0,0
scene/2d/tile_map.c,28,16,87,131
editor/import/editor_import_plugin.c,9,4,25,38
thirdparty/pcre2/src/pcre2_dfa_match_16.c,6,9,21,36
core/math/expression.c,4,13,30,47
thirdparty/icu4c/common/patternprops.c,0,1,4,5
editor/animation_bezier_editor.c,19,51,221,291
thirdparty/jolt_physics/Jolt/Core/RTTI.c,0,0,19,19
modules/godot_physics_3d/godot_collision_solver_3d.c,2,2,8,12
modules/jolt_physics/objects/jolt_object_3d.c,0,2,2,4
thirdparty/astcenc/astcenc_ideal_endpoints_and_weights.c,0,0,37,37
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/PlaneShape.c,3,1,9,13
scene/gui/texture_button.c,6,2,9,17
drivers/unix/thread_posix.c,0,0,0,0
modules/gltf/structures/gltf_mesh.c,0,0,16,16
modules/vorbis/audio_stream_ogg_vorbis.c,16,9,42,67
thirdparty/libwebp/src/dsp/filters_neon.c,0,0,0,0
main/steam_tracker.c,0,0,0,0
thirdparty/freetype/src/base/ftgxval.c,0,0,0,0
thirdparty/harfbuzz/src/hb-shape-plan.c,1,9,19,29
thirdparty/libtheora/x86/mmxidct.c,0,0,1,1
thirdparty/zstd/decompress/zstd_decompress.c,2,3,9,14
thirdparty/freetype/src/pcf/pcf.c,0,3,23,26
editor/animation_track_editor_plugins.c,15,24,34,73
editor/import_dock.c,21,31,104,156
modules/meshoptimizer/register_types.c,0,0,0,0
modules/multiplayer/scene_multiplayer.c,10,13,69,92
thirdparty/glslang/glslang/MachineIndependent/preprocessor/PpTokens.c,4,2,4,10
core/io/image_loader.c,8,6,32,46
thirdparty/freetype/src/cid/type1cid.c,1,4,19,24
thirdparty/harfbuzz/src/hb-graphite2.c,2,1,15,18
thirdparty/icu4c/common/uhash_us.c,0,0,0,0
thirdparty/libktx/lib/filestream.c,0,0,1,1
modules/webxr/webxr_interface.c,0,0,8,8
scene/3d/physics/collision_polygon_3d.c,4,2,12,18
thirdparty/icu4c/common/servrbf.c,0,0,0,0
scene/gui/option_button.c,11,10,39,60
thirdparty/thorvg/src/renderer/tvgLoader.c,0,1,5,6
editor/plugins/editor_plugin_settings.c,14,14,31,59
modules/godot_physics_3d/godot_area_pair_3d.c,0,10,26,36
core/io/resource_saver.c,4,7,42,53
thirdparty/icu4c/common/ubidi_props.c,0,2,3,5
servers/rendering_server.c,0,0,0,0
servers/rendering/storage/render_scene_buffers.c,4,2,21,27
editor/plugins/color_channel_selector.c,13,2,21,36
modules/openxr/editor/openxr_binding_modifier_editor.c,20,9,23,52
modules/bmp/image_loader_bmp.c,3,3,15,21
thirdparty/icu4c/common/locavailable.c,0,2,3,5
platform/linuxbsd/tts_linux.c,2,12,29,43
modules/webp/webp_common.c,0,0,0,0
servers/rendering/renderer_rd/storage_rd/render_scene_buffers_rd.c,9,16,79,104
thirdparty/etcpak/ProcessDxtc.c,0,4,25,29
scene/resources/theme.c,32,107,243,382
core/math/static_raycaster.c,0,0,0,0
servers/rendering/dummy/storage/mesh_storage.c,3,5,20,28
scene/3d/reflection_probe.c,5,0,8,13
scene/resources/curve_texture.c,11,5,34,50
editor/import/resource_importer_csv_translation.c,5,11,21,37
thirdparty/harfbuzz/src/hb-ot-map.c,3,5,35,43
modules/openxr/extensions/openxr_composition_layer_depth_extension.c,0,1,7,8
modules/openxr/openxr_api.c,41,39,142,222
editor/connections_dialog.c,24,40,99,163
modules/godot_physics_2d/godot_broad_phase_2d_bvh.c,7,7,37,51
thirdparty/mbedtls/library/ctr_drbg.c,5,0,9,14
modules/upnp/register_types.c,0,0,2,2
core/os/thread_safe.c,0,0,0,0
thirdparty/libwebp/src/utils/rescaler_utils.c,0,1,2,3
scene/resources/style_box_texture.c,5,0,8,13
scene/3d/remote_transform_3d.c,4,4,18,26
thirdparty/manifold/src/subdivision.c,5,13,62,80
thirdparty/jolt_physics/Jolt/Physics/Vehicle/WheeledVehicleController.c,4,7,34,45
editor/gui/editor_dir_dialog.c,13,10,22,45
thirdparty/libwebp/src/dsp/lossless_sse41.c,0,0,0,0
thirdparty/icu4c/common/ucnvscsu.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/DecoratedShape.c,2,0,2,4
thirdparty/icu4c/common/errorcode.c,0,0,0,0
modules/text_server_adv/text_server_adv.c,0,0,0,0
drivers/windows/thread_windows.c,0,0,0,0
thirdparty/basis_universal/encoder/basisu_comp.c,67,81,375,523
thirdparty/icu4c/common/servls.c,0,0,0,0
thirdparty/pcre2/src/pcre2_find_bracket_16.c,0,0,0,0
modules/etcpak/register_types.c,0,0,0,0
editor/debugger/script_editor_debugger.c,25,50,142,217
core/object/script_language_extension.c,0,2,5,7
thirdparty/icu4c/common/uprops.c,0,10,6,16
thirdparty/libtheora/x86/mmxstate.c,0,0,5,5
thirdparty/graphite/src/direct_machine.c,0,0,0,0
editor/editor_locale_dialog.c,13,9,24,46
editor/renames_map_3_to_4.c,0,0,0,0
core/crypto/crypto_core.c,0,0,0,0
editor/editor_script.c,3,0,5,8
modules/openxr/action_map/openxr_interaction_profile.c,11,9,34,54
thirdparty/recastnavigation/Recast/Source/RecastAlloc.c,0,0,0,0
modules/gdscript/language_server/gdscript_extend_parser.c,16,18,102,136
modules/gltf/editor/editor_scene_importer_blend.c,19,12,48,79
servers/rendering/rendering_light_culler.c,1,5,10,16
thirdparty/libtheora/x86/x86cpu.c,0,0,0,0
editor/plugins/navigation_obstacle_3d_editor_plugin.c,19,9,32,60
thirdparty/embree/kernels/bvh/bvh_statistics.c,49,0,21,70
thirdparty/glslang/SPIRV/SpvPostProcess.c,15,37,59,111
thirdparty/glslang/SPIRV/SpvTools.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Core/JobSystemWithBarrier.c,0,3,10,13
servers/camera_server.c,3,6,18,27
thirdparty/icu4c/common/caniter.c,1,11,9,21
thirdparty/thorvg/src/common/tvgCompressor.c,0,0,13,13
thirdparty/libwebp/src/dsp/enc_neon.c,0,0,0,0
scene/2d/camera_2d.c,5,11,20,36
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/HeightFieldShape.c,79,49,194,322
editor/export/project_zip_packer.c,0,1,3,4
thirdparty/icu4c/common/ucptrie.c,0,0,3,3
servers/rendering/shader_compiler.c,22,74,197,293
editor/plugins/editor_resource_tooltip_plugins.c,12,2,18,32
thirdparty/astcenc/astcenc_weight_quant_xfer_tables.c,0,0,0,0
scene/resources/style_box_line.c,5,0,16,21
thirdparty/miniupnpc/src/minisoap.c,0,0,0,0
thirdparty/vhacd/src/vhacdMesh.c,0,6,14,20
editor/plugins/gizmos/mesh_instance_3d_gizmo_plugin.c,5,0,7,12
thirdparty/embree/kernels/bvh/bvh_builder_sah_spatial.c,35,77,184,296
thirdparty/libktx/lib/checkheader.c,0,0,0,0
thirdparty/openxr/src/loader/runtime_interface.c,12,15,40,67
thirdparty/astcenc/astcenc_symbolic_physical.c,0,0,21,21
thirdparty/zstd/common/pool.c,0,0,0,0
scene/3d/spring_bone_simulator_3d.c,10,19,47,76
servers/xr/xr_interface.c,3,1,11,15
core/io/resource_importer.c,10,13,56,79
thirdparty/jolt_physics/Jolt/Geometry/ConvexHullBuilder2D.c,0,1,12,13
editor/doc_tools.c,24,70,235,329
thirdparty/libtheora/state.c,1,6,29,36
thirdparty/icu4c/common/icuplug.c,0,0,0,0
scene/resources/portable_compressed_texture.c,7,0,36,43
thirdparty/mbedtls/library/version_features.c,0,0,1,1
editor/export/codesign.c,3,24,81,108
thirdparty/thorvg/src/renderer/tvgFill.c,0,0,0,0
drivers/gles3/storage/light_storage.c,3,30,105,138
thirdparty/libtheora/fragment.c,0,0,9,9
servers/rendering/rendering_method.c,0,0,0,0
scene/resources/3d/concave_polygon_shape_3d.c,5,3,20,28
thirdparty/icu4c/common/ustr_cnv.c,0,0,0,0
drivers/gles3/rasterizer_canvas_gles3.c,0,47,76,123
scene/animation/animation_tree.c,12,75,102,189
thirdparty/libwebp/src/dec/vp8l_dec.c,6,9,26,41
servers/audio/effects/audio_effect_record.c,9,1,34,44
thirdparty/jolt_physics/Jolt/Physics/Constraints/MotorSettings.c,0,0,0,0
thirdparty/harfbuzz/src/hb-aat-layout.c,20,96,201,317
core/io/ip.c,7,10,45,62
core/math/dynamic_bvh.c,1,3,48,52
editor/project_converter_3_to_4.c,31,32,149,212
editor/gui/editor_zoom_widget.c,11,2,11,24
modules/bcdec/register_types.c,0,0,0,0
editor/export/export_template_manager.c,18,19,39,76
thirdparty/freetype/src/base/ftbdf.c,0,0,0,0
thirdparty/icu4c/common/ustrtrns.c,0,9,23,32
drivers/alsa/asound-so_wrap.c,0,0,0,0
scene/gui/subviewport_container.c,8,6,15,29
thirdparty/icu4c/common/ucnv.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleTrack.c,0,0,0,0
modules/gltf/structures/gltf_accessor.c,0,0,17,17
scene/resources/text_paragraph.c,3,2,39,44
thirdparty/freetype/src/base/ftsystem.c,0,0,0,0
thirdparty/icu4c/common/ustring.c,3,21,35,59
thirdparty/glslang/SPIRV/GlslangToSpv.c,46,112,210,368
thirdparty/libvorbis/bitrate.c,0,0,5,5
thirdparty/zstd/compress/huf_compress.c,9,15,95,119
thirdparty/harfbuzz/src/hb-ot-name.c,0,20,27,47
thirdparty/mbedtls/library/padlock.c,0,0,0,0
thirdparty/libwebp/src/dsp/cost_mips_dsp_r2.c,0,0,0,0
servers/rendering/storage/compositor_storage.c,1,9,14,24
scene/resources/sky.c,4,0,12,16
thirdparty/icu4c/common/static_unicode_sets.c,0,0,0,0
servers/navigation/navigation_path_query_parameters_3d.c,0,0,14,14
thirdparty/harfbuzz/src/hb-face-builder.c,4,2,31,37
scene/animation/animation_blend_space_1d.c,7,9,30,46
modules/fbx/fbx_document.c,65,55,159,279
thirdparty/libwebp/src/enc/analysis_enc.c,1,4,18,23
editor/gui/editor_bottom_panel.c,10,17,23,50
thirdparty/mbedtls/library/psa_crypto_slot_management.c,1,4,5,10
thirdparty/pcre2/src/pcre2_extuni_16.c,0,0,0,0
modules/websocket/register_types.c,0,0,2,2
scene/3d/spring_bone_collision_sphere_3d.c,5,0,10,15
core/io/tcp_server.c,3,0,11,14
core/io/compression.c,0,1,3,4
thirdparty/icu4c/common/appendable.c,0,0,2,2
thirdparty/jolt_physics/Jolt/Physics/Vehicle/Wheel.c,0,0,0,0
scene/2d/parallax_layer.c,5,2,14,21
thirdparty/graphite/src/Sparse.c,0,0,1,1
core/io/dir_access.c,4,6,44,54
thirdparty/icu4c/common/utrie2.c,2,1,7,10
modules/csg/csg_shape.c,21,23,85,129
core/os/os.c,5,11,61,77
thirdparty/zlib/compress.c,0,0,1,1
thirdparty/msdfgen/core/msdfgen.c,0,8,56,64
thirdparty/mbedtls/library/pkcs7.c,1,8,1,10
modules/gltf/editor/editor_scene_importer_gltf.c,8,9,31,48
modules/jsonrpc/register_types.c,0,0,1,1
thirdparty/graphite/src/gr_features.c,0,0,1,1
editor/debugger/debug_adapter/debug_adapter_parser.c,3,4,11,18
thirdparty/embree/kernels/bvh/bvh_rotate.c,5,0,2,7
thirdparty/minizip/zip.c,0,5,29,34
drivers/unix/file_access_unix.c,7,0,7,14
editor/export/editor_export.c,9,28,68,105
thirdparty/jolt_physics/Jolt/Physics/Collision/CollideConvexVsTriangles.c,0,3,17,20
thirdparty/xatlas/xatlas.c,13,72,433,518
modules/godot_physics_3d/godot_physics_server_3d.c,4,14,53,71
drivers/alsa/audio_driver_alsa.c,0,7,10,17
thirdparty/recastnavigation/Recast/Source/RecastArea.c,0,6,27,33
modules/freetype/register_types.c,0,0,0,0
thirdparty/icu4c/common/locdistance.c,0,1,4,5
thirdparty/icu4c/common/uvectr64.c,0,0,2,2
thirdparty/astcenc/astcenc_find_best_partitioning.c,2,2,26,30
modules/websocket/websocket_multiplayer_peer.c,5,14,32,51
thirdparty/icu4c/common/ucln_cmn.c,0,0,2,2
editor/shader_globals_editor.c,12,6,28,46
drivers/gles3/environment/fog.c,0,0,0,0
thirdparty/libwebp/src/enc/backward_references_cost_enc.c,2,10,22,34
scene/3d/velocity_tracker_3d.c,2,0,10,12
thirdparty/freetype/src/bdf/bdf.c,0,13,22,35
thirdparty/icu4c/i18n/scriptset.c,3,3,19,25
thirdparty/glslang/SPIRV/doc.c,0,0,0,0
core/core_globals.c,0,0,0,0
modules/openxr/scene/openxr_composition_layer_cylinder.c,5,2,17,24
servers/extensions/physics_server_3d_extension.c,13,28,100,141
editor/register_editor_types.c,7,0,14,21
thirdparty/freetype/src/bzip2/ftbzip2.c,0,0,0,0
drivers/unix/file_access_unix_pipe.c,4,0,4,8
thirdparty/libwebp/src/enc/tree_enc.c,1,2,7,10
modules/webp/image_loader_webp.c,3,0,4,7
scene/resources/visual_shader_sdf_nodes.c,9,0,18,27
core/config/engine.c,1,7,20,28
scene/resources/syntax_highlighter.c,11,19,56,86
scene/property_utils.c,1,0,9,10
modules/webp/register_types.c,0,0,0,0
editor/export/editor_export_plugin.c,3,5,33,41
modules/jolt_physics/spaces/jolt_motion_filter_3d.c,0,0,2,2
thirdparty/icu4c/common/lsr.c,0,0,0,0
thirdparty/libvorbis/floor0.c,0,1,3,4
modules/etcpak/image_decompress_etcpak.c,0,0,5,5
thirdparty/freetype/src/raster/raster.c,4,8,20,32
thirdparty/meshoptimizer/overdrawanalyzer.c,1,0,9,10
scene/main/timer.c,3,2,24,29
editor/editor_paths.c,2,0,23,25
editor/plugins/resource_preloader_editor_plugin.c,14,23,38,75
thirdparty/icu4c/common/ustr_titlecase_brkiter.c,0,0,0,0
editor/plugins/editor_context_menu_plugin.c,7,9,35,51
thirdparty/glslang/glslang/GenericCodeGen/Link.c,0,0,0,0
modules/gltf/editor/editor_scene_exporter_gltf_settings.c,1,4,28,33
thirdparty/manifold/src/edge_op.c,0,16,48,64
editor/plugins/root_motion_editor_plugin.c,12,7,31,50
modules/gdscript/gdscript_cache.c,3,16,87,106
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/RotatedTranslatedShape.c,0,0,16,16
scene/main/canvas_layer.c,3,4,10,17
core/math/projection.c,0,0,16,16
scene/theme/theme_db.c,9,33,86,128
scene/3d/decal.c,5,1,13,19
thirdparty/glad/egl.c,0,0,1,1
editor/themes/editor_theme.c,5,20,23,48
editor/import/3d/resource_importer_scene.c,0,0,0,0
scene/2d/touch_screen_button.c,4,2,12,18
servers/rendering/renderer_rd/effects/debug_effects.c,5,8,34,47
editor/themes/editor_theme_manager.c,0,0,0,0
thirdparty/embree/kernels/bvh/bvh_builder_twolevel.c,44,108,230,382
drivers/unix/ip_unix.c,4,8,15,27
thirdparty/icu4c/common/unormcmp.c,0,4,0,4
thirdparty/icu4c/common/simpleformatter.c,0,1,4,5
thirdparty/jolt_physics/Jolt/Renderer/DebugRenderer.c,26,49,165,240
core/variant/callable.c,1,11,17,29
thirdparty/graphite/src/GlyphCache.c,1,2,9,12
thirdparty/libvorbis/lsp.c,0,7,22,29
thirdparty/libwebp/sharpyuv/sharpyuv_csp.c,0,0,0,0
drivers/png/resource_saver_png.c,3,0,4,7
thirdparty/embree/kernels/bvh/bvh4_factory.c,32,0,0,32
thirdparty/glslang/glslang/MachineIndependent/RemoveTree.c,9,0,3,12
scene/resources/visual_shader_nodes.c,90,14,170,274
thirdparty/jolt_physics/Jolt/ObjectStream/SerializableObject.c,0,0,0,0
thirdparty/mbedtls/library/aesce.c,0,0,0,0
