File,for loops,while loops,do-while loops,total loops,total nodes
../samples/decompilations/openssl/crypto modes libcrypto-shlib-aesni-gcm-x86_64.c,40,0,0,40,9548
../samples/decompilations/openssl/crypto ocsp libcrypto-lib-ocsp_cl.c,0,0,1,1,3414
../samples/decompilations/openssl/ssl libssl-shlib-ssl_stat.c,0,0,0,0,2433
../samples/decompilations/openssl/crypto bn libcrypto-lib-bn_sqr.c,0,0,2,2,1634
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-v3_crld.c,3,2,4,9,9173
../samples/decompilations/openssl/providers implementations ciphers liblegacy-lib-cipher_desx.c,0,0,0,0,85
../samples/decompilations/openssl/test exdatatest-bin-exdatatest.c,0,0,0,0,4443
../samples/decompilations/openssl/apps openssl-bin-fipsinstall.c,6,0,2,8,9819
../samples/decompilations/openssl/crypto dso libcrypto-shlib-dso_dl.c,0,0,0,0,1
../samples/decompilations/openssl/crypto packettest-bin-quic_vlint.c,0,0,0,0,1544
../samples/decompilations/openssl/test radix quic_radix_test-bin-quic_radix.c,6,4,5,15,54011
../samples/decompilations/openssl/crypto evp libcrypto-lib-pmeth_lib.c,0,2,0,2,32229
../samples/decompilations/openssl/crypto libcrypto-shlib-provider_predefined.c,0,0,0,0,1
../samples/decompilations/openssl/crypto bn libcrypto-lib-bn_depr.c,0,0,0,0,581
../samples/decompilations/openssl/crypto cms libcrypto-shlib-cms_cd.c,0,0,0,0,1
../samples/decompilations/openssl/crypto des libcrypto-shlib-rand_key.c,0,0,1,1,86
../samples/decompilations/openssl/crypto comp libcrypto-lib-comp_err.c,0,0,0,0,65
../samples/decompilations/openssl/crypto bn libcrypto-shlib-bn_shift.c,0,0,4,4,2096
../samples/decompilations/openssl/crypto evp libcrypto-shlib-evp_cnf.c,0,1,0,1,667
../samples/decompilations/openssl/crypto x509 libcrypto-lib-x509name.c,0,0,3,3,3600
../samples/decompilations/openssl/crypto ml_dsa libcrypto-lib-ml_dsa_sample.c,1,2,5,8,3150
../samples/decompilations/openssl/test bio_core_test-bin-bio_core_test.c,0,0,0,0,1326
../samples/decompilations/openssl/crypto md4 libcrypto-shlib-md4_one.c,0,0,0,0,226
../samples/decompilations/openssl/providers implementations ciphers libdefault-lib-cipher_aes_siv.c,0,0,0,0,3107
../samples/decompilations/openssl/crypto asn1 libcrypto-shlib-asn1_gen.c,1,2,4,7,7953
../samples/decompilations/openssl/crypto ct libcrypto-lib-ct_err.c,0,0,0,0,65
../samples/decompilations/openssl/crypto dso libcrypto-shlib-dso_win32.c,0,0,0,0,1
../samples/decompilations/openssl/crypto thread arch libcrypto-shlib-thread_none.c,0,0,0,0,1
../samples/decompilations/openssl/providers common libdefault-lib-provider_util.c,0,0,1,1,4740
../samples/decompilations/openssl/providers implementations encode_decode libdefault-lib-decode_spki2typespki.c,0,0,0,0,1458
../samples/decompilations/openssl/test rc5test-bin-rc5test.c,0,0,0,0,17
../samples/decompilations/openssl/ssl quic libssl-shlib-quic_stream_map.c,0,0,0,0,7836
../samples/decompilations/openssl/test ml_dsa_test-bin-ml_dsa_test.c,1,1,1,3,12342
../samples/decompilations/openssl/ssl quic libssl-shlib-quic_srt_gen.c,0,0,0,0,951
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-v3_akid.c,0,1,1,2,3230
../samples/decompilations/openssl/apps lib ca_internals_test-bin-app_provider.c,0,1,1,2,1688
../samples/decompilations/openssl/crypto evp libcrypto-lib-legacy_md5_sha1.c,0,0,0,0,206
../samples/decompilations/openssl/crypto dh libcrypto-lib-dh_pmeth.c,0,0,0,0,4626
../samples/decompilations/openssl/crypto asn1 libcrypto-lib-t_bitst.c,0,1,1,2,519
../samples/decompilations/openssl/crypto bn libcrypto-lib-bn_rsa_fips186_4.c,0,3,0,3,2439
../samples/decompilations/openssl/crypto evp libcrypto-lib-mac_lib.c,0,0,0,0,5100
../samples/decompilations/openssl/apps openssl-bin-srp.c,6,1,5,12,8513
../samples/decompilations/openssl/test x509_load_cert_file_test-bin-x509_load_cert_file_test.c,1,0,0,1,811
../samples/decompilations/openssl/test buildtest_c_stack-bin-buildtest_stack.c,0,0,0,0,17
../samples/decompilations/openssl/ssl libssl-shlib-ssl_sess.c,2,3,5,10,27306
../samples/decompilations/openssl/test asynctest-bin-asynctest.c,0,0,0,0,3844
../samples/decompilations/openssl/crypto slh_dsa libcrypto-shlib-slh_dsa_key.c,0,0,0,0,6304
../samples/decompilations/openssl/fuzz pem-test-bin-test-corpus.c,0,1,1,2,967
../samples/decompilations/openssl/test bioprinttest-bin-bioprinttest.c,0,1,3,4,2690
../samples/decompilations/openssl/crypto rsa libcrypto-shlib-rsa_none.c,0,0,0,0,348
../samples/decompilations/openssl/crypto evp libcrypto-shlib-evp_rand.c,0,2,1,3,9686
../samples/decompilations/openssl/crypto x509 libcrypto-lib-x509_vfy.c,9,8,21,38,46428
../samples/decompilations/openssl/crypto evp libcrypto-lib-kem.c,0,0,2,2,5569
../samples/decompilations/openssl/crypto ec libcrypto-shlib-ecx_backend.c,1,0,0,1,3837
../samples/decompilations/openssl/crypto rc2 libcrypto-lib-rc2cfb64.c,0,0,2,2,854
../samples/decompilations/openssl/crypto cms libcrypto-shlib-cms_kari.c,1,0,0,1,5915
../samples/decompilations/openssl/ssl statem libssl-lib-extensions_clnt.c,6,3,8,17,29665
../samples/decompilations/openssl/test threadstest_fips-bin-threadstest_fips.c,0,0,0,0,431
../samples/decompilations/openssl/crypto asn1 libcrypto-lib-tasn_new.c,0,0,1,1,4192
../samples/decompilations/openssl/crypto http libcrypto-lib-http_err.c,0,0,0,0,65
../samples/decompilations/openssl/crypto ct libcrypto-shlib-ct_policy.c,0,0,0,0,790
../samples/decompilations/openssl/fuzz v3name-test-bin-test-corpus.c,0,1,1,2,967
../samples/decompilations/openssl/test helpers quic_srt_gen_test-bin-noisydgrambio.c,1,2,6,9,5194
../samples/decompilations/openssl/ssl libssl-shlib-ssl_mcnf.c,0,0,1,1,1314
../samples/decompilations/openssl/crypto ec libcrypto-shlib-ecdsa_sign.c,0,0,0,0,759
../samples/decompilations/openssl/test helpers ssl_test_ctx_test-bin-ssl_test_ctx.c,0,3,1,4,15542
../samples/decompilations/openssl/crypto des libcrypto-shlib-xcbc_enc.c,0,0,2,2,2625
../samples/decompilations/openssl/crypto sha libcrypto-shlib-sha512-x86_64.c,0,0,12,12,54050
../samples/decompilations/openssl/providers implementations exchange libdefault-lib-ecdh_exch.c,0,0,0,0,5452
../samples/decompilations/openssl/crypto libcrypto-lib-uid.c,0,0,0,0,45
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-v3_bcons.c,0,1,0,1,874
../samples/decompilations/openssl/crypto x509 libcrypto-lib-v3_extku.c,0,1,1,2,912
../samples/decompilations/openssl/crypto seed libcrypto-shlib-seed_ofb.c,0,0,0,0,54
../samples/decompilations/openssl/test buildtest_c_e_ostime-bin-buildtest_e_ostime.c,0,0,0,0,17
../samples/decompilations/openssl/crypto libcrypto-lib-context.c,1,0,0,1,4708
../samples/decompilations/openssl/crypto pem libcrypto-shlib-pem_oth.c,0,0,0,0,353
../samples/decompilations/openssl/crypto x509 libcrypto-lib-v3_soa_id.c,0,0,0,0,120
../samples/decompilations/openssl/crypto bn libcrypto-lib-bn_mont.c,0,0,4,4,5282
../samples/decompilations/openssl/crypto rsa libcrypto-lib-rsa_sp800_56b_check.c,0,0,0,0,4874
../samples/decompilations/openssl/test buildtest_c_cmp_util-bin-buildtest_cmp_util.c,0,0,0,0,17
../samples/decompilations/openssl/test helpers dtls_mtu_test-bin-ssltestlib.c,4,7,12,23,18890
../samples/decompilations/openssl/crypto cmp libcrypto-lib-cmp_msg.c,0,3,0,3,14812
../samples/decompilations/openssl/ssl libssl-lib-d1_srtp.c,0,2,0,2,1081
../samples/decompilations/openssl/crypto rsa libcrypto-shlib-rsa_gen.c,4,2,2,8,8153
../samples/decompilations/openssl/crypto bio libcrypto-shlib-bss_bio.c,0,2,1,3,6642
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-x509_vpm.c,1,0,0,1,7250
../samples/decompilations/openssl/crypto evp libcrypto-lib-e_idea.c,0,0,4,4,1506
../samples/decompilations/openssl/crypto libcrypto-lib-time.c,0,0,0,0,274
../samples/decompilations/openssl/crypto aes libcrypto-shlib-aesni-sha1-x86_64.c,0,3,2,5,45495
../samples/decompilations/openssl/providers implementations ciphers libcommon-lib-ciphercommon_hw.c,0,1,5,6,2642
../samples/decompilations/openssl/crypto dh libcrypto-lib-dh_rfc5114.c,0,0,0,0,682
../samples/decompilations/openssl/crypto cast libcrypto-shlib-c_cfb64.c,0,0,2,2,1088
../samples/decompilations/openssl/fuzz decoder-test-bin-decoder.c,0,0,0,0,756
../samples/decompilations/openssl/test quic_fc_test-bin-quic_fc_test.c,2,0,0,2,6277
../samples/decompilations/openssl/ssl quic libssl-shlib-quic_sf_list.c,0,3,3,6,4908
../samples/decompilations/openssl/providers common libcommon-lib-provider_ctx.c,0,0,0,0,1255
../samples/decompilations/openssl/ssl libssl-shlib-d1_srtp.c,0,2,0,2,1081
../samples/decompilations/openssl/test buildtest_c_rand-bin-buildtest_rand.c,0,0,0,0,17
../samples/decompilations/openssl/crypto evp libcrypto-lib-e_aria.c,0,0,15,15,13655
../samples/decompilations/openssl/test ml_kem_evp_extra_test-bin-ml_kem_evp_extra_test.c,2,1,2,5,5240
../samples/decompilations/openssl/test quic_rcidm_test-bin-quic_rcidm_test.c,0,0,0,0,3006
../samples/decompilations/openssl/crypto libcrypto-lib-core_fetch.c,0,0,0,0,1417
../samples/decompilations/openssl/providers common der libcommon-lib-der_slh_dsa_key.c,0,0,0,0,324
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-v3_battcons.c,1,0,0,1,779
../samples/decompilations/openssl/crypto ec libcrypto-shlib-ecp_oct.c,0,0,0,0,4119
../samples/decompilations/openssl/crypto dsa libcrypto-shlib-dsa_check.c,0,0,0,0,2252
../samples/decompilations/openssl/test buildtest_c_indicator-bin-buildtest_indicator.c,0,0,0,0,17
../samples/decompilations/openssl/crypto libcrypto-lib-defaults.c,0,0,0,0,85
../samples/decompilations/openssl/crypto libcrypto-lib-quic_vlint.c,0,0,0,0,906
../samples/decompilations/openssl/crypto crmf libcrypto-lib-crmf_err.c,0,0,0,0,65
../samples/decompilations/openssl/crypto encode_decode libcrypto-lib-encoder_lib.c,0,2,2,4,7544
../samples/decompilations/openssl/test ssl_handshake_rtt_test-bin-ssl_handshake_rtt_test.c,0,0,0,0,929
../samples/decompilations/openssl/ssl quic libssl-lib-quic_lcidm.c,0,0,3,3,8420
../samples/decompilations/openssl/crypto pkcs12 libcrypto-shlib-pk12err.c,0,0,0,0,65
../samples/decompilations/openssl/crypto libcrypto-shlib-params_dup.c,0,2,6,8,3132
../samples/decompilations/openssl/crypto objects libcrypto-shlib-o_names.c,0,1,2,3,3534
../samples/decompilations/openssl/crypto bn libcrypto-lib-bn_rand.c,0,8,5,13,8850
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-pcy_data.c,0,0,0,0,616
../samples/decompilations/openssl/fuzz slh-dsa-test-bin-fuzz_rand.c,0,0,1,1,1942
../samples/decompilations/openssl/crypto bn libcrypto-lib-rsaz-2k-avx512.c,0,0,1,1,3252
../samples/decompilations/openssl/crypto bn libcrypto-lib-bn_mod.c,0,0,6,6,3685
../samples/decompilations/openssl/crypto pem libcrypto-lib-pem_err.c,0,0,0,0,65
../samples/decompilations/openssl/test buildtest_c_fips_names-bin-buildtest_fips_names.c,0,0,0,0,17
../samples/decompilations/openssl/test clienthellotest-bin-clienthellotest.c,0,0,2,2,3019
../samples/decompilations/openssl/providers common der libcommon-lib-der_slh_dsa_gen.c,0,0,0,0,1
../samples/decompilations/openssl/crypto x509 libcrypto-lib-v3_rolespec.c,0,1,0,1,1202
../samples/decompilations/openssl/providers implementations encode_decode libdefault-lib-ml_kem_codecs.c,0,1,1,2,5951
../samples/decompilations/openssl/test buildtest_c_macros-bin-buildtest_macros.c,0,0,0,0,17
../samples/decompilations/openssl/crypto asn1 libcrypto-shlib-a_strnid.c,0,0,0,0,1796
../samples/decompilations/openssl/crypto ec curve448 libcrypto-shlib-eddsa.c,1,0,1,2,3412
../samples/decompilations/openssl/ssl libssl-shlib-s3_msg.c,0,0,0,0,2356
../samples/decompilations/openssl/test buildtest_c_prov_ssl-bin-buildtest_prov_ssl.c,0,0,0,0,17
../samples/decompilations/openssl/crypto bn libcrypto-shlib-rsaz-avx2.c,0,1,5,6,22360
../samples/decompilations/openssl/crypto bn libcrypto-lib-x86_64-mont.c,8,2,32,42,43008
../samples/decompilations/openssl/crypto evp libcrypto-shlib-evp_utils.c,0,0,0,0,1141
../samples/decompilations/openssl/test testutil libtestutil-lib-format_output.c,0,13,13,26,8720
../samples/decompilations/openssl/test ossl_store_test-bin-ossl_store_test.c,0,2,1,3,2242
../samples/decompilations/openssl/fuzz quic-srtm-test-bin-test-corpus.c,0,1,1,2,967
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-v3_utf8.c,0,0,0,0,552
../samples/decompilations/openssl/test defltfips_test-bin-defltfips_test.c,0,0,0,0,726
../samples/decompilations/openssl/fuzz bndiv-test-bin-bndiv.c,0,0,2,2,1429
../samples/decompilations/openssl/crypto pem libcrypto-shlib-pem_pk8.c,0,0,0,0,3463
../samples/decompilations/openssl/crypto evp libcrypto-lib-keymgmt_lib.c,0,0,1,1,5688
../samples/decompilations/openssl/crypto x509 libcrypto-lib-v3_enum.c,0,1,0,1,204
../samples/decompilations/openssl/providers implementations rands libdefault-lib-drbg_hash.c,0,3,10,13,6769
../samples/decompilations/openssl/crypto md5 libcrypto-lib-md5_sha1.c,0,0,0,0,889
../samples/decompilations/openssl/crypto lhash libcrypto-lib-lhash.c,0,5,9,14,5196
../samples/decompilations/openssl/crypto evp libcrypto-shlib-legacy_md4.c,0,0,0,0,189
../samples/decompilations/openssl/crypto libcrypto-shlib-ex_data.c,0,1,7,8,5357
../samples/decompilations/openssl/crypto bio libcrypto-shlib-bf_nbio.c,0,0,0,0,1629
../samples/decompilations/openssl/test hexstr_test-bin-hexstr_test.c,0,0,0,0,1789
../samples/decompilations/openssl/test uitest-bin-uitest.c,0,0,0,0,779
../samples/decompilations/openssl/test buildtest_c_ecdsa-bin-buildtest_ecdsa.c,0,0,0,0,17
../samples/decompilations/openssl/test json_test-bin-json_test.c,1,0,2,3,4021
../samples/decompilations/openssl/test modes_internal_test-bin-modes_internal_test.c,0,0,1,1,3151
../samples/decompilations/openssl/crypto sha libcrypto-shlib-sha1_one.c,0,0,0,0,840
../samples/decompilations/openssl/crypto evp libcrypto-shlib-kem.c,0,0,2,2,5569
../samples/decompilations/openssl/crypto dso libcrypto-lib-dso_vms.c,0,0,0,0,1
../samples/decompilations/openssl/crypto ct libcrypto-lib-ct_sct.c,0,0,1,1,3618
../samples/decompilations/openssl/apps lib ca_internals_test-bin-apps.c,8,13,23,44,41482
../samples/decompilations/openssl/crypto ts libcrypto-shlib-ts_req_utils.c,0,0,0,0,1611
../samples/decompilations/openssl/test fips_version_test-bin-fips_version_test.c,0,1,1,2,382
../samples/decompilations/openssl/crypto dh libcrypto-lib-dh_prn.c,0,0,0,0,158
../samples/decompilations/openssl/crypto libcrypto-lib-bsearch.c,0,1,2,3,370
../samples/decompilations/openssl/crypto modes libcrypto-shlib-xts128gb.c,0,0,1,1,7149
../samples/decompilations/openssl/providers implementations ciphers libcommon-lib-ciphercommon_gcm_hw.c,0,0,0,0,573
../samples/decompilations/openssl/ssl libssl-shlib-tls_depr.c,0,0,0,0,1517
../samples/decompilations/openssl/crypto objects libcrypto-lib-obj_lib.c,0,0,0,0,635
../samples/decompilations/openssl/ssl statem libssl-lib-statem_srvr.c,7,1,7,15,51324
../samples/decompilations/openssl/crypto ripemd libcrypto-lib-rmd_dgst.c,0,0,4,4,13291
../samples/decompilations/openssl/crypto libcrypto-shlib-threads_lib.c,0,0,0,0,46
../samples/decompilations/openssl/crypto evp libcrypto-lib-p_open.c,0,0,0,0,805
../samples/decompilations/openssl/crypto evp libcrypto-lib-e_xcbc_d.c,0,0,1,1,640
../samples/decompilations/openssl/crypto dso libcrypto-lib-dso_err.c,0,0,0,0,65
../samples/decompilations/openssl/test punycode_test-bin-punycode_test.c,3,0,2,5,2566
../samples/decompilations/openssl/crypto thread libcrypto-shlib-internal.c,0,0,1,1,945
../samples/decompilations/openssl/crypto bn libcrypto-shlib-bn_print.c,0,0,1,1,2652
../samples/decompilations/openssl/providers common der libcommon-lib-der_rsa_key.c,0,0,0,0,1211
../samples/decompilations/openssl/crypto libcrypto-shlib-der_writer.c,0,0,2,2,3894
../samples/decompilations/openssl/crypto rc2 libcrypto-lib-rc2_cbc.c,0,2,4,6,3797
../samples/decompilations/openssl/crypto x509 libcrypto-shlib-t_req.c,2,0,2,4,2441
../samples/decompilations/openssl/crypto libcrypto-lib-packet.c,0,1,7,8,8559
../samples/decompilations/openssl/crypto camellia libcrypto-shlib-cmll_cfb.c,0,0,0,0,172
../samples/decompilations/openssl/providers implementations ciphers libdefault-lib-cipher_cts.c,0,0,5,5,6269
../samples/decompilations/openssl/crypto ts libcrypto-lib-ts_err.c,0,0,0,0,65
../samples/decompilations/openssl/crypto bn libcrypto-lib-bn_prime.c,0,13,9,22,7271
../samples/decompilations/openssl/crypto ec curve448 arch_32 libcrypto-shlib-f_impl32.c,0,0,0,0,1
../samples/decompilations/openssl/test tls13encryptiontest-bin-tls13encryptiontest.c,0,1,2,3,2500
../samples/decompilations/openssl/crypto bn asm libcrypto-lib-x86_64-gcc.c,0,0,5,5,27596
../samples/decompilations/openssl/providers common der libcommon-lib-der_rsa_gen.c,0,0,0,0,1
../samples/decompilations/openssl/crypto x509 libcrypto-lib-v3_no_rev_avail.c,0,0,0,0,120
../samples/decompilations/openssl/providers implementations ciphers libdefault-lib-cipher_aria_gcm.c,0,0,0,0,865
../samples/decompilations/openssl/ssl libssl-lib-priority_queue.c,0,1,6,7,3710
../samples/decompilations/openssl/test ssl_ctx_test-bin-ssl_ctx_test.c,0,0,0,0,1140
../samples/decompilations/openssl/providers libcrypto-shlib-baseprov.c,0,1,1,2,965
../samples/decompilations/openssl/crypto ts libcrypto-lib-ts_rsp_utils.c,0,0,0,0,3299
../samples/decompilations/openssl/providers implementations ciphers liblegacy-lib-cipher_rc2_hw.c,0,0,4,4,1426
../samples/decompilations/openssl/providers implementations ciphers libdefault-lib-cipher_aria_hw.c,1,0,0,1,466
../samples/decompilations/openssl/providers implementations keymgmt libdefault-lib-ec_kmgmt.c,0,0,0,0,13629
../samples/decompilations/openssl/providers implementations ciphers libdefault-lib-cipher_aes_gcm.c,0,0,0,0,931
../samples/decompilations/openssl/ssl libssl-lib-s3_enc.c,0,0,4,4,5668
../samples/decompilations/openssl/crypto camellia libcrypto-shlib-cmll_ecb.c,0,0,0,0,74
../samples/decompilations/openssl/apps openssl-bin-pkcs7.c,6,0,0,6,2076
../samples/decompilations/openssl/test evp_skey_test-bin-evp_skey_test.c,0,0,0,0,3642
../samples/decompilations/openssl/crypto sha libcrypto-shlib-sha256-x86_64.c,0,0,18,18,76774
../samples/decompilations/openssl/crypto libcrypto-shlib-core_algorithm.c,0,1,1,2,1360
../samples/decompilations/openssl/crypto asn1 libcrypto-shlib-nsseq.c,0,0,0,0,396
../samples/decompilations/openssl/ssl libssl-shlib-s3_lib.c,2,1,9,12,23960
../samples/decompilations/openssl/crypto bio libcrypto-shlib-bss_core.c,0,0,0,0,1860
../samples/decompilations/openssl/crypto ct libcrypto-shlib-ct_oct.c,3,1,1,5,5464
../samples/decompilations/openssl/test helpers sslbuffertest-bin-ssltestlib.c,4,7,12,23,18890
../samples/decompilations/openssl/crypto asn1 libcrypto-shlib-a_int.c,0,0,14,14,27653
../samples/decompilations/openssl/ssl libssl-shlib-methods.c,0,0,0,0,781
../samples/decompilations/openssl/crypto asn1 libcrypto-lib-x_pkey.c,0,0,0,0,324
../samples/decompilations/openssl/providers libcrypto-shlib-nullprov.c,0,0,0,0,386
../samples/decompilations/openssl/test sanitytest-bin-sanitytest.c,0,0,0,0,1697
